date,pig_group_id,site,barn,day_in_finisher,est_weight_lb,expected_feed_per_head_lb,actual_feed_per_head_lb,head_count,total_barn_feed_lb,source
2025-10-01,PG-1012,Finisher West,FW2,1,55.9,2.15,2.18,2382,5196.0,ISU growth model
2025-10-02,PG-1012,Finisher West,FW2,2,57.8,2.19,1.98,2382,4724.0,ISU growth model
2025-10-03,PG-1012,Finisher West,FW2,3,59.6,2.23,2.24,2382,5344.0,ISU growth model
2025-10-04,PG-1012,Finisher West,FW2,4,61.5,2.27,2.29,2382,5450.0,ISU growth model
2025-10-05,PG-1012,Finisher West,FW2,5,63.3,2.31,2.63,2382,6266.0,ISU growth model
2025-10-06,PG-1012,Finisher West,FW2,6,65.2,2.35,2.31,2382,5499.0,ISU growth model
2025-10-07,PG-1012,Finisher West,FW2,7,67.1,2.39,2.41,2382,5738.0,ISU growth model
2025-10-08,PG-1012,Finisher West,FW2,8,68.9,2.43,2.48,2382,5902.0,ISU growth model
2025-10-09,PG-1012,Finisher West,FW2,9,70.8,2.47,2.38,2382,5673.0,ISU growth model
2025-10-10,PG-1012,Finisher West,FW2,10,72.6,2.51,2.35,2382,5598.0,ISU growth model
2025-10-11,PG-1012,Finisher West,FW2,11,74.5,2.55,2.82,2382,6708.0,ISU growth model
2025-10-12,PG-1012,Finisher West,FW2,12,76.3,2.59,2.39,2382,5687.0,ISU growth model
2025-10-13,PG-1012,Finisher West,FW2,13,78.2,2.63,2.35,2382,5601.0,ISU growth model
2025-10-14,PG-1012,Finisher West,FW2,14,80.0,2.67,2.82,2382,6708.0,ISU growth model
2025-10-15,PG-1012,Finisher West,FW2,15,81.9,2.71,2.96,2382,7055.0,ISU growth model
2025-10-16,PG-1012,Finisher West,FW2,16,83.7,2.75,2.65,2382,6315.0,ISU growth model
2025-10-17,PG-1012,Finisher West,FW2,17,85.6,2.79,2.69,2382,6415.0,ISU growth model
2025-10-18,PG-1012,Finisher West,FW2,18,87.5,2.83,2.89,2382,6894.0,ISU growth model
2025-10-19,PG-1012,Finisher West,FW2,19,89.3,2.87,2.71,2382,6450.0,ISU growth model
2025-10-20,PG-1012,Finisher West,FW2,20,91.2,2.91,2.73,2382,6498.0,ISU growth model
2025-10-21,PG-1012,Finisher West,FW2,21,93.0,2.95,3.16,2382,7521.0,ISU growth model
2025-10-22,PG-1012,Finisher West,FW2,22,94.9,2.99,3.13,2382,7468.0,ISU growth model
2025-10-23,PG-1012,Finisher West,FW2,23,96.7,3.03,3.35,2382,7974.0,ISU growth model
2025-10-24,PG-1012,Finisher West,FW2,24,98.6,3.07,2.76,2382,6579.0,ISU growth model
2025-10-25,PG-1012,Finisher West,FW2,25,100.4,3.11,2.98,2382,7109.0,ISU growth model
2025-10-26,PG-1012,Finisher West,FW2,26,102.3,3.15,3.22,2382,7670.0,ISU growth model
2025-10-27,PG-1012,Finisher West,FW2,27,104.1,3.19,2.95,2382,7034.0,ISU growth model
2025-10-28,PG-1012,Finisher West,FW2,28,106.0,3.23,3.39,2382,8086.0,ISU growth model
2025-10-29,PG-1012,Finisher West,FW2,29,107.9,3.27,3.59,2382,8549.0,ISU growth model
2025-10-30,PG-1012,Finisher West,FW2,30,109.7,3.31,3.15,2382,7514.0,ISU growth model
2025-10-31,PG-1012,Finisher West,FW2,31,111.6,3.35,3.36,2382,8001.0,ISU growth model
2025-11-01,PG-1012,Finisher West,FW2,32,113.4,3.39,3.78,2382,9011.0,ISU growth model
2025-11-02,PG-1012,Finisher West,FW2,33,115.3,3.43,3.92,2382,9342.0,ISU growth model
2025-11-03,PG-1012,Finisher West,FW2,34,117.1,3.47,3.68,2382,8754.0,ISU growth model
2025-11-04,PG-1012,Finisher West,FW2,35,119.0,3.51,3.67,2382,8753.0,ISU growth model
2025-11-05,PG-1012,Finisher West,FW2,36,120.8,3.55,3.31,2382,7874.0,ISU growth model
2025-11-06,PG-1012,Finisher West,FW2,37,122.7,3.59,3.69,2382,8792.0,ISU growth model
2025-11-07,PG-1012,Finisher West,FW2,38,124.5,3.63,3.79,2382,9026.0,ISU growth model
2025-11-08,PG-1012,Finisher West,FW2,39,126.4,3.67,3.61,2382,8589.0,ISU growth model
2025-11-09,PG-1012,Finisher West,FW2,40,128.3,3.71,3.53,2382,8411.0,ISU growth model
2025-11-10,PG-1012,Finisher West,FW2,41,130.1,3.75,3.36,2382,8011.0,ISU growth model
2025-11-11,PG-1012,Finisher West,FW2,42,132.0,3.79,3.26,2382,7767.0,ISU growth model
2025-11-12,PG-1012,Finisher West,FW2,43,133.8,3.83,3.23,2382,7696.0,ISU growth model
2025-11-13,PG-1012,Finisher West,FW2,44,135.7,3.87,4.05,2382,9638.0,ISU growth model
2025-11-14,PG-1012,Finisher West,FW2,45,137.5,3.91,3.95,2382,9416.0,ISU growth model
2025-11-15,PG-1012,Finisher West,FW2,46,139.4,3.95,3.79,2382,9037.0,ISU growth model
2025-11-16,PG-1012,Finisher West,FW2,47,141.2,3.99,3.88,2382,9244.0,ISU growth model
2025-11-17,PG-1012,Finisher West,FW2,48,143.1,4.03,4.09,2382,9753.0,ISU growth model
2025-11-18,PG-1012,Finisher West,FW2,49,144.9,4.07,4.01,2382,9559.0,ISU growth model
2025-11-19,PG-1012,Finisher West,FW2,50,146.8,4.11,3.67,2382,8732.0,ISU growth model
2025-11-20,PG-1012,Finisher West,FW2,51,148.7,4.15,4.45,2382,10597.0,ISU growth model
2025-11-21,PG-1012,Finisher West,FW2,52,150.5,4.19,4.29,2382,10214.0,ISU growth model
2025-11-22,PG-1012,Finisher West,FW2,53,152.4,4.23,4.32,2382,10280.0,ISU growth model
2025-11-23,PG-1012,Finisher West,FW2,54,154.2,4.27,4.55,2382,10842.0,ISU growth model
2025-11-24,PG-1012,Finisher West,FW2,55,156.1,4.31,4.03,2382,9588.0,ISU growth model
2025-11-25,PG-1012,Finisher West,FW2,56,157.9,4.35,4.77,2382,11356.0,ISU growth model
2025-11-26,PG-1012,Finisher West,FW2,57,159.8,4.39,4.34,2382,10329.0,ISU growth model
2025-11-27,PG-1012,Finisher West,FW2,58,161.6,4.43,4.74,2382,11290.0,ISU growth model
2025-11-28,PG-1012,Finisher West,FW2,59,163.5,4.47,4.73,2382,11261.0,ISU growth model
2025-11-29,PG-1012,Finisher West,FW2,60,165.4,4.51,4.13,2382,9839.0,ISU growth model
2025-11-30,PG-1012,Finisher West,FW2,61,167.2,4.54,4.73,2382,11262.0,ISU growth model
2025-12-01,PG-1012,Finisher West,FW2,62,169.1,4.58,4.7,2382,11206.0,ISU growth model
2025-12-02,PG-1012,Finisher West,FW2,63,170.9,4.62,4.64,2382,11043.0,ISU growth model
2025-12-03,PG-1012,Finisher West,FW2,64,172.8,4.66,4.63,2382,11027.0,ISU growth model
2025-12-04,PG-1012,Finisher West,FW2,65,174.6,4.7,4.67,2382,11129.0,ISU growth model
2025-12-05,PG-1012,Finisher West,FW2,66,176.5,4.74,5.05,2382,12036.0,ISU growth model
2025-12-06,PG-1012,Finisher West,FW2,67,178.3,4.78,5.01,2382,11923.0,ISU growth model
2025-12-07,PG-1012,Finisher West,FW2,68,180.2,4.82,4.84,2382,11519.0,ISU growth model
2025-12-08,PG-1012,Finisher West,FW2,69,182.0,4.86,4.28,2382,10203.0,ISU growth model
2025-12-09,PG-1012,Finisher West,FW2,70,183.9,4.9,5.1,2382,12143.0,ISU growth model
2025-12-10,PG-1012,Finisher West,FW2,71,185.8,4.94,5.23,2382,12457.0,ISU growth model
2025-12-11,PG-1012,Finisher West,FW2,72,187.6,4.98,5.9,2382,14055.0,ISU growth model
2025-12-12,PG-1012,Finisher West,FW2,73,189.5,5.02,5.46,2382,12995.0,ISU growth model
2025-12-13,PG-1012,Finisher West,FW2,74,191.3,5.06,4.29,2382,10228.0,ISU growth model
2025-12-14,PG-1012,Finisher West,FW2,75,193.2,5.1,5.14,2382,12232.0,ISU growth model
2025-12-15,PG-1012,Finisher West,FW2,76,195.0,5.14,5.89,2382,14026.0,ISU growth model
2025-12-16,PG-1012,Finisher West,FW2,77,196.9,5.18,5.44,2382,12962.0,ISU growth model
2025-12-17,PG-1012,Finisher West,FW2,78,198.7,5.22,5.36,2382,12768.0,ISU growth model
2025-12-18,PG-1012,Finisher West,FW2,79,200.6,5.26,5.64,2382,13438.0,ISU growth model
2025-12-19,PG-1012,Finisher West,FW2,80,202.4,5.3,5.04,2382,12002.0,ISU growth model
2025-12-20,PG-1012,Finisher West,FW2,81,204.3,5.34,5.55,2382,13212.0,ISU growth model
2025-12-21,PG-1012,Finisher West,FW2,82,206.2,5.38,5.27,2382,12564.0,ISU growth model
2025-12-22,PG-1012,Finisher West,FW2,83,208.0,5.42,5.41,2382,12895.0,ISU growth model
2025-12-23,PG-1012,Finisher West,FW2,84,209.9,5.46,5.82,2382,13873.0,ISU growth model
2025-12-24,PG-1012,Finisher West,FW2,85,211.7,5.5,5.09,2382,12134.0,ISU growth model
2025-12-25,PG-1012,Finisher West,FW2,86,213.6,5.54,6.11,2382,14561.0,ISU growth model
2025-12-26,PG-1012,Finisher West,FW2,87,215.4,5.58,5.39,2382,12846.0,ISU growth model
2025-12-27,PG-1012,Finisher West,FW2,88,217.3,5.62,5.74,2382,13670.0,ISU growth model
2025-12-28,PG-1012,Finisher West,FW2,89,219.1,5.66,5.03,2382,11975.0,ISU growth model
2025-12-29,PG-1012,Finisher West,FW2,90,221.0,5.7,6.03,2382,14363.0,ISU growth model
2025-12-30,PG-1012,Finisher West,FW2,91,222.8,5.74,6.41,2382,15258.0,ISU growth model
2025-12-31,PG-1012,Finisher West,FW2,92,224.7,5.78,5.54,2382,13203.0,ISU growth model
2026-01-01,PG-1012,Finisher West,FW2,93,226.6,5.82,5.3,2382,12634.0,ISU growth model
2026-01-02,PG-1012,Finisher West,FW2,94,228.4,5.86,5.99,2382,14271.0,ISU growth model
2026-01-03,PG-1012,Finisher West,FW2,95,230.3,5.9,6.59,2382,15691.0,ISU growth model
2026-01-04,PG-1012,Finisher West,FW2,96,232.1,5.94,5.25,2382,12509.0,ISU growth model
2026-01-05,PG-1012,Finisher West,FW2,97,234.0,5.98,5.45,2382,12985.0,ISU growth model
2026-01-06,PG-1012,Finisher West,FW2,98,235.8,6.02,5.8,2382,13819.0,ISU growth model
2026-01-07,PG-1012,Finisher West,FW2,99,237.7,6.06,5.66,2382,13488.0,ISU growth model
2026-01-08,PG-1012,Finisher West,FW2,100,239.5,6.1,5.7,2382,13580.0,ISU growth model
2026-01-09,PG-1012,Finisher West,FW2,101,241.4,6.14,5.11,2382,12175.0,ISU growth model
2026-01-10,PG-1012,Finisher West,FW2,102,243.2,6.18,6.47,2382,15414.0,ISU growth model
2026-01-11,PG-1012,Finisher West,FW2,103,245.1,6.22,6.39,2382,15217.0,ISU growth model
2026-01-12,PG-1012,Finisher West,FW2,104,247.0,6.26,5.41,2382,12884.0,ISU growth model
2026-01-13,PG-1012,Finisher West,FW2,105,248.8,6.3,7.03,2382,16754.0,ISU growth model
2026-01-14,PG-1012,Finisher West,FW2,106,250.7,6.34,7.19,2382,17131.0,ISU growth model
2026-01-15,PG-1012,Finisher West,FW2,107,252.5,6.38,6.0,2382,14282.0,ISU growth model
2026-01-16,PG-1012,Finisher West,FW2,108,254.4,6.42,7.02,2382,16717.0,ISU growth model
2026-01-17,PG-1012,Finisher West,FW2,109,256.2,6.46,6.16,2382,14680.0,ISU growth model
2026-01-18,PG-1012,Finisher West,FW2,110,258.1,6.5,6.59,2382,15704.0,ISU growth model
2026-01-19,PG-1012,Finisher West,FW2,111,259.9,6.54,6.1,2382,14534.0,ISU growth model
2025-10-27,PG-1013,Finisher East,F2,0,46.5,1.95,1.86,2090,3893.0,ISU growth model
2025-10-28,PG-1013,Finisher East,F2,1,48.3,1.99,2.02,2090,4219.0,ISU growth model
2025-10-29,PG-1013,Finisher East,F2,2,50.1,2.03,2.28,2090,4761.0,ISU growth model
2025-10-30,PG-1013,Finisher East,F2,3,51.9,2.07,2.4,2090,5011.0,ISU growth model
2025-10-31,PG-1013,Finisher East,F2,4,53.7,2.1,2.45,2090,5124.0,ISU growth model
2025-11-01,PG-1013,Finisher East,F2,5,55.5,2.14,2.35,2090,4913.0,ISU growth model
2025-11-02,PG-1013,Finisher East,F2,6,57.3,2.18,2.36,2090,4934.0,ISU growth model
2025-11-03,PG-1013,Finisher East,F2,7,59.1,2.22,2.33,2090,4861.0,ISU growth model
2025-11-04,PG-1013,Finisher East,F2,8,60.9,2.26,2.4,2090,5015.0,ISU growth model
2025-11-05,PG-1013,Finisher East,F2,9,62.7,2.3,2.2,2090,4590.0,ISU growth model
2025-11-06,PG-1013,Finisher East,F2,10,64.5,2.34,2.18,2090,4563.0,ISU growth model
2025-11-07,PG-1013,Finisher East,F2,11,66.3,2.37,2.37,2090,4961.0,ISU growth model
2025-11-08,PG-1013,Finisher East,F2,12,68.0,2.41,2.38,2090,4975.0,ISU growth model
2025-11-09,PG-1013,Finisher East,F2,13,69.8,2.45,2.36,2090,4938.0,ISU growth model
2025-11-10,PG-1013,Finisher East,F2,14,71.6,2.49,2.63,2090,5494.0,ISU growth model
2025-11-11,PG-1013,Finisher East,F2,15,73.4,2.53,2.72,2090,5689.0,ISU growth model
2025-11-12,PG-1013,Finisher East,F2,16,75.2,2.57,2.59,2090,5403.0,ISU growth model
2025-11-13,PG-1013,Finisher East,F2,17,77.0,2.61,2.91,2090,6090.0,ISU growth model
2025-11-14,PG-1013,Finisher East,F2,18,78.8,2.64,2.4,2090,5022.0,ISU growth model
2025-11-15,PG-1013,Finisher East,F2,19,80.6,2.68,2.64,2090,5520.0,ISU growth model
2025-11-16,PG-1013,Finisher East,F2,20,82.4,2.72,2.57,2090,5361.0,ISU growth model
2025-11-17,PG-1013,Finisher East,F2,21,84.2,2.76,2.35,2090,4907.0,ISU growth model
2025-11-18,PG-1013,Finisher East,F2,22,86.0,2.8,2.78,2090,5810.0,ISU growth model
2025-11-19,PG-1013,Finisher East,F2,23,87.8,2.84,2.81,2090,5871.0,ISU growth model
2025-11-20,PG-1013,Finisher East,F2,24,89.6,2.88,3.22,2090,6737.0,ISU growth model
2025-11-21,PG-1013,Finisher East,F2,25,91.3,2.91,3.06,2090,6398.0,ISU growth model
2025-11-22,PG-1013,Finisher East,F2,26,93.1,2.95,2.71,2090,5665.0,ISU growth model
2025-11-23,PG-1013,Finisher East,F2,27,94.9,2.99,3.43,2090,7179.0,ISU growth model
2025-11-24,PG-1013,Finisher East,F2,28,96.7,3.03,3.33,2090,6950.0,ISU growth model
2025-11-25,PG-1013,Finisher East,F2,29,98.5,3.07,3.21,2090,6711.0,ISU growth model
2025-11-26,PG-1013,Finisher East,F2,30,100.3,3.11,3.05,2090,6375.0,ISU growth model
2025-11-27,PG-1013,Finisher East,F2,31,102.1,3.15,2.9,2090,6069.0,ISU growth model
2025-11-28,PG-1013,Finisher East,F2,32,103.9,3.18,3.09,2090,6456.0,ISU growth model
2025-11-29,PG-1013,Finisher East,F2,33,105.7,3.22,3.5,2090,7321.0,ISU growth model
2025-11-30,PG-1013,Finisher East,F2,34,107.5,3.26,3.75,2090,7843.0,ISU growth model
2025-12-01,PG-1013,Finisher East,F2,35,109.3,3.3,3.71,2090,7747.0,ISU growth model
2025-12-02,PG-1013,Finisher East,F2,36,111.1,3.34,3.21,2090,6703.0,ISU growth model
2025-12-03,PG-1013,Finisher East,F2,37,112.9,3.38,3.07,2090,6425.0,ISU growth model
2025-12-04,PG-1013,Finisher East,F2,38,114.7,3.41,3.45,2090,7218.0,ISU growth model
2025-12-05,PG-1013,Finisher East,F2,39,116.4,3.45,2.96,2090,6197.0,ISU growth model
2025-12-06,PG-1013,Finisher East,F2,40,118.2,3.49,3.58,2090,7487.0,ISU growth model
2025-12-07,PG-1013,Finisher East,F2,41,120.0,3.53,3.49,2090,7292.0,ISU growth model
2025-12-08,PG-1013,Finisher East,F2,42,121.8,3.57,3.44,2090,7181.0,ISU growth model
2025-12-09,PG-1013,Finisher East,F2,43,123.6,3.61,3.15,2090,6578.0,ISU growth model
2025-12-10,PG-1013,Finisher East,F2,44,125.4,3.65,3.8,2090,7934.0,ISU growth model
2025-12-11,PG-1013,Finisher East,F2,45,127.2,3.68,3.53,2090,7373.0,ISU growth model
2025-12-12,PG-1013,Finisher East,F2,46,129.0,3.72,3.37,2090,7053.0,ISU growth model
2025-12-13,PG-1013,Finisher East,F2,47,130.8,3.76,2.9,2090,6056.0,ISU growth model
2025-12-14,PG-1013,Finisher East,F2,48,132.6,3.8,3.79,2090,7925.0,ISU growth model
2025-12-15,PG-1013,Finisher East,F2,49,134.4,3.84,4.38,2090,9161.0,ISU growth model
2025-12-16,PG-1013,Finisher East,F2,50,136.2,3.88,4.39,2090,9181.0,ISU growth model
2025-12-17,PG-1013,Finisher East,F2,51,138.0,3.92,3.77,2090,7885.0,ISU growth model
2025-12-18,PG-1013,Finisher East,F2,52,139.7,3.95,3.76,2090,7867.0,ISU growth model
2025-12-19,PG-1013,Finisher East,F2,53,141.5,3.99,4.14,2090,8658.0,ISU growth model
2025-12-20,PG-1013,Finisher East,F2,54,143.3,4.03,3.71,2090,7753.0,ISU growth model
2025-12-21,PG-1013,Finisher East,F2,55,145.1,4.07,4.17,2090,8712.0,ISU growth model
2025-12-22,PG-1013,Finisher East,F2,56,146.9,4.11,4.36,2090,9113.0,ISU growth model
2025-12-23,PG-1013,Finisher East,F2,57,148.7,4.15,4.55,2090,9518.0,ISU growth model
2025-12-24,PG-1013,Finisher East,F2,58,150.5,4.19,4.15,2090,8678.0,ISU growth model
2025-12-25,PG-1013,Finisher East,F2,59,152.3,4.22,4.16,2090,8685.0,ISU growth model
2025-12-26,PG-1013,Finisher East,F2,60,154.1,4.26,3.96,2090,8283.0,ISU growth model
2025-12-27,PG-1013,Finisher East,F2,61,155.9,4.3,4.02,2090,8395.0,ISU growth model
2025-12-28,PG-1013,Finisher East,F2,62,157.7,4.34,4.26,2090,8906.0,ISU growth model
2025-12-29,PG-1013,Finisher East,F2,63,159.5,4.38,4.51,2090,9420.0,ISU growth model
2025-12-30,PG-1013,Finisher East,F2,64,161.3,4.42,4.74,2090,9906.0,ISU growth model
2025-12-31,PG-1013,Finisher East,F2,65,163.0,4.46,4.17,2090,8714.0,ISU growth model
2026-01-01,PG-1013,Finisher East,F2,66,164.8,4.49,5.03,2090,10514.0,ISU growth model
2026-01-02,PG-1013,Finisher East,F2,67,166.6,4.53,4.43,2090,9268.0,ISU growth model
2026-01-03,PG-1013,Finisher East,F2,68,168.4,4.57,4.56,2090,9537.0,ISU growth model
2026-01-04,PG-1013,Finisher East,F2,69,170.2,4.61,4.33,2090,9058.0,ISU growth model
2026-01-05,PG-1013,Finisher East,F2,70,172.0,4.65,3.75,2090,7831.0,ISU growth model
2026-01-06,PG-1013,Finisher East,F2,71,173.8,4.69,5.02,2090,10488.0,ISU growth model
2026-01-07,PG-1013,Finisher East,F2,72,175.6,4.73,5.0,2090,10458.0,ISU growth model
2026-01-08,PG-1013,Finisher East,F2,73,177.4,4.76,4.66,2090,9732.0,ISU growth model
2026-01-09,PG-1013,Finisher East,F2,74,179.2,4.8,4.83,2090,10091.0,ISU growth model
2026-01-10,PG-1013,Finisher East,F2,75,181.0,4.84,5.04,2090,10535.0,ISU growth model
2026-01-11,PG-1013,Finisher East,F2,76,182.8,4.88,4.27,2090,8923.0,ISU growth model
2026-01-12,PG-1013,Finisher East,F2,77,184.6,4.92,4.71,2090,9843.0,ISU growth model
2026-01-13,PG-1013,Finisher East,F2,78,186.3,4.96,5.27,2090,11017.0,ISU growth model
2026-01-14,PG-1013,Finisher East,F2,79,188.1,4.99,4.49,2090,9392.0,ISU growth model
2026-01-15,PG-1013,Finisher East,F2,80,189.9,5.03,5.15,2090,10767.0,ISU growth model
2026-01-16,PG-1013,Finisher East,F2,81,191.7,5.07,4.52,2090,9450.0,ISU growth model
2026-01-17,PG-1013,Finisher East,F2,82,193.5,5.11,5.3,2090,11080.0,ISU growth model
2026-01-18,PG-1013,Finisher East,F2,83,195.3,5.15,5.13,2090,10731.0,ISU growth model
2026-01-19,PG-1013,Finisher East,F2,84,197.1,5.19,4.52,2090,9441.0,ISU growth model
2026-01-20,PG-1013,Finisher East,F2,85,198.9,5.23,5.71,2090,11941.0,ISU growth model
2026-01-21,PG-1013,Finisher East,F2,86,200.7,5.26,4.96,2090,10357.0,ISU growth model
2026-01-22,PG-1013,Finisher East,F2,87,202.5,5.3,4.96,2090,10365.0,ISU growth model
2026-01-23,PG-1013,Finisher East,F2,88,204.3,5.34,5.43,2090,11344.0,ISU growth model
2026-01-24,PG-1013,Finisher East,F2,89,206.1,5.38,5.87,2090,12278.0,ISU growth model
2026-01-25,PG-1013,Finisher East,F2,90,207.9,5.42,4.98,2090,10405.0,ISU growth model
2026-01-26,PG-1013,Finisher East,F2,91,209.6,5.46,5.48,2090,11462.0,ISU growth model
2026-01-27,PG-1013,Finisher East,F2,92,211.4,5.5,5.68,2090,11881.0,ISU growth model
2026-01-28,PG-1013,Finisher East,F2,93,213.2,5.53,5.84,2090,12208.0,ISU growth model
2026-01-29,PG-1013,Finisher East,F2,94,215.0,5.57,5.65,2090,11812.0,ISU growth model
2026-01-30,PG-1013,Finisher East,F2,95,216.8,5.61,5.45,2090,11384.0,ISU growth model
2026-01-31,PG-1013,Finisher East,F2,96,218.6,5.65,5.28,2090,11027.0,ISU growth model
2026-02-01,PG-1013,Finisher East,F2,97,220.4,5.69,5.73,2090,11971.0,ISU growth model
2026-02-02,PG-1013,Finisher East,F2,98,222.2,5.73,5.24,2090,10943.0,ISU growth model
2026-02-03,PG-1013,Finisher East,F2,99,224.0,5.77,4.42,2090,9234.0,ISU growth model
2026-02-04,PG-1013,Finisher East,F2,100,225.8,5.8,6.01,2090,12555.0,ISU growth model
2026-02-05,PG-1013,Finisher East,F2,101,227.6,5.84,6.27,2090,13094.0,ISU growth model
2026-02-06,PG-1013,Finisher East,F2,102,229.4,5.88,4.77,2090,9968.0,ISU growth model
2026-02-07,PG-1013,Finisher East,F2,103,231.2,5.92,5.44,2090,11373.0,ISU growth model
2026-02-08,PG-1013,Finisher East,F2,104,232.9,5.96,6.25,2090,13070.0,ISU growth model
2026-02-09,PG-1013,Finisher East,F2,105,234.7,6.0,6.98,2090,14597.0,ISU growth model
2026-02-10,PG-1013,Finisher East,F2,106,236.5,6.04,6.05,2090,12635.0,ISU growth model
2026-02-11,PG-1013,Finisher East,F2,107,238.3,6.07,5.72,2090,11955.0,ISU growth model
2026-02-12,PG-1013,Finisher East,F2,108,240.1,6.11,6.02,2090,12588.0,ISU growth model
2026-02-13,PG-1013,Finisher East,F2,109,241.9,6.15,6.83,2090,14270.0,ISU growth model
2026-02-14,PG-1013,Finisher East,F2,110,243.7,6.19,5.87,2090,12268.0,ISU growth model
2026-02-15,PG-1013,Finisher East,F2,111,245.5,6.23,5.83,2090,12185.0,ISU growth model
2025-04-11,PG-1014,Finisher West,FW2,0,63.0,2.3,2.52,2340,5892.0,ISU growth model
2025-04-12,PG-1014,Finisher West,FW2,1,64.6,2.34,2.2,2340,5138.0,ISU growth model
2025-04-13,PG-1014,Finisher West,FW2,2,66.3,2.38,2.1,2340,4916.0,ISU growth model
2025-04-14,PG-1014,Finisher West,FW2,3,68.0,2.41,2.43,2340,5685.0,ISU growth model
2025-04-15,PG-1014,Finisher West,FW2,4,69.6,2.45,2.38,2340,5561.0,ISU growth model
2025-04-16,PG-1014,Finisher West,FW2,5,71.3,2.48,2.58,2340,6048.0,ISU growth model
2025-04-17,PG-1014,Finisher West,FW2,6,73.0,2.52,2.58,2340,6044.0,ISU growth model
2025-04-18,PG-1014,Finisher West,FW2,7,74.6,2.55,2.55,2340,5962.0,ISU growth model
2025-04-19,PG-1014,Finisher West,FW2,8,76.3,2.59,2.58,2340,6032.0,ISU growth model
2025-04-20,PG-1014,Finisher West,FW2,9,78.0,2.63,2.47,2340,5784.0,ISU growth model
2025-04-21,PG-1014,Finisher West,FW2,10,79.6,2.66,2.68,2340,6271.0,ISU growth model
2025-04-22,PG-1014,Finisher West,FW2,11,81.3,2.7,2.89,2340,6758.0,ISU growth model
2025-04-23,PG-1014,Finisher West,FW2,12,83.0,2.73,2.52,2340,5899.0,ISU growth model
2025-04-24,PG-1014,Finisher West,FW2,13,84.6,2.77,2.77,2340,6478.0,ISU growth model
2025-04-25,PG-1014,Finisher West,FW2,14,86.3,2.81,3.04,2340,7110.0,ISU growth model
2025-04-26,PG-1014,Finisher West,FW2,15,88.0,2.84,2.96,2340,6917.0,ISU growth model
2025-04-27,PG-1014,Finisher West,FW2,16,89.6,2.88,3.18,2340,7437.0,ISU growth model
2025-04-28,PG-1014,Finisher West,FW2,17,91.3,2.91,2.78,2340,6506.0,ISU growth model
2025-04-29,PG-1014,Finisher West,FW2,18,93.0,2.95,2.52,2340,5889.0,ISU growth model
2025-04-30,PG-1014,Finisher West,FW2,19,94.6,2.98,3.03,2340,7096.0,ISU growth model
2025-05-01,PG-1014,Finisher West,FW2,20,96.3,3.02,3.11,2340,7272.0,ISU growth model
2025-05-02,PG-1014,Finisher West,FW2,21,98.0,3.06,3.39,2340,7934.0,ISU growth model
2025-05-03,PG-1014,Finisher West,FW2,22,99.6,3.09,3.39,2340,7923.0,ISU growth model
2025-05-04,PG-1014,Finisher West,FW2,23,101.3,3.13,3.26,2340,7633.0,ISU growth model
2025-05-05,PG-1014,Finisher West,FW2,24,103.0,3.16,3.36,2340,7856.0,ISU growth model
2025-05-06,PG-1014,Finisher West,FW2,25,104.6,3.2,3.15,2340,7371.0,ISU growth model
2025-05-07,PG-1014,Finisher West,FW2,26,106.3,3.24,2.92,2340,6832.0,ISU growth model
2025-05-08,PG-1014,Finisher West,FW2,27,107.9,3.27,3.3,2340,7726.0,ISU growth model
2025-05-09,PG-1014,Finisher West,FW2,28,109.6,3.31,3.57,2340,8346.0,ISU growth model
2025-05-10,PG-1014,Finisher West,FW2,29,111.3,3.34,3.52,2340,8232.0,ISU growth model
2025-05-11,PG-1014,Finisher West,FW2,30,112.9,3.38,3.6,2340,8433.0,ISU growth model
2025-05-12,PG-1014,Finisher West,FW2,31,114.6,3.41,3.3,2340,7716.0,ISU growth model
2025-05-13,PG-1014,Finisher West,FW2,32,116.3,3.45,3.38,2340,7901.0,ISU growth model
2025-05-14,PG-1014,Finisher West,FW2,33,117.9,3.49,3.62,2340,8472.0,ISU growth model
2025-05-15,PG-1014,Finisher West,FW2,34,119.6,3.52,3.37,2340,7880.0,ISU growth model
2025-05-16,PG-1014,Finisher West,FW2,35,121.3,3.56,3.41,2340,7981.0,ISU growth model
2025-05-17,PG-1014,Finisher West,FW2,36,122.9,3.59,3.68,2340,8609.0,ISU growth model
2025-05-18,PG-1014,Finisher West,FW2,37,124.6,3.63,3.85,2340,9009.0,ISU growth model
2025-05-19,PG-1014,Finisher West,FW2,38,126.3,3.66,3.61,2340,8439.0,ISU growth model
2025-05-20,PG-1014,Finisher West,FW2,39,127.9,3.7,3.36,2340,7854.0,ISU growth model
2025-05-21,PG-1014,Finisher West,FW2,40,129.6,3.74,3.52,2340,8229.0,ISU growth model
2025-05-22,PG-1014,Finisher West,FW2,41,131.3,3.77,3.83,2340,8971.0,ISU growth model
2025-05-23,PG-1014,Finisher West,FW2,42,132.9,3.81,3.87,2340,9048.0,ISU growth model
2025-05-24,PG-1014,Finisher West,FW2,43,134.6,3.84,3.92,2340,9168.0,ISU growth model
2025-05-25,PG-1014,Finisher West,FW2,44,136.3,3.88,4.04,2340,9457.0,ISU growth model
2025-05-26,PG-1014,Finisher West,FW2,45,137.9,3.92,3.92,2340,9167.0,ISU growth model
