report_date,for_date_begin,avg_carcass_weight,avg_backfat,avg_loin_area,avg_loin_depth,standard_lean_yield,wtd_avg_base,wtd_avg_net_price,WeekofYear,Year,IndexbyYear
2020-03-31 00:00:00.000,2020-03-30 00:00:00.000,214.39,".65","7.80","2.60","53.50","64.76","66.86","142",2020,64
2020-03-26 00:00:00.000,2020-03-25 00:00:00.000,214.42,".65","7.79","2.59","53.50","66.61","68.76","134",2020,61
2020-03-24 00:00:00.000,2020-03-23 00:00:00.000,214.13,".65","7.76","2.58","53.50","65.29","67.12","132",2020,59
2020-03-20 00:00:00.000,2020-03-19 00:00:00.000,216.54,".65","7.87","2.62","53.50","63.46","65.29","125",2020,57
2020-03-17 00:00:00.000,2020-03-16 00:00:00.000,214.75,".65","7.75","2.58","53.50","61.27","63.24","122",2020,54
2020-03-13 00:00:00.000,2020-03-12 00:00:00.000,215.89,".65","7.82","2.60","53.50","60.62","62.37","115",2020,52
2020-03-11 00:00:00.000,2020-03-10 00:00:00.000,214.68,".65","7.80","2.60","53.50","60.39","62.36","113",2020,50
2020-03-10 00:00:00.000,2020-03-09 00:00:00.000,214.65,".65","7.83","2.60","53.50","60.11","62.13","112",2020,49
2020-03-05 00:00:00.000,2020-03-04 00:00:00.000,215.44,".65","7.88","2.62","53.50","59.83","61.93","104",2020,46
2020-03-04 00:00:00.000,2020-03-03 00:00:00.000,214.93,".65","7.85","2.61","53.50","59.04","60.93","103",2020,45
2020-02-27 00:00:00.000,2020-02-26 00:00:00.000,215.71,".65","7.87","2.62","53.50","59.68","61.60","94",2020,41
2020-02-25 00:00:00.000,2020-02-24 00:00:00.000,214.65,".65","7.82","2.60","53.50","59.45","61.41","92",2020,39
2020-02-21 00:00:00.000,2020-02-20 00:00:00.000,216.66,".65","7.84","2.61","53.50","59.12","61.08","85",2020,37
2020-02-18 00:00:00.000,2020-02-17 00:00:00.000,214.98,".65","7.79","2.59","53.50","57.92","59.79","82",2020,34
2020-02-17 00:00:00.000,2020-02-14 00:00:00.000,217.44,".65","7.90","2.63","53.50","56.43","58.72","81",2020,33
2020-02-13 00:00:00.000,2020-02-12 00:00:00.000,215.68,".65","7.85","2.61","53.50","57.65","59.84","74",2020,31
2020-02-11 00:00:00.000,2020-02-10 00:00:00.000,215.27,".65","7.87","2.62","53.50","58.68","60.97","72",2020,29
2020-02-06 00:00:00.000,2020-02-05 00:00:00.000,216.23,".65","7.86","2.61","53.50","60.71","62.94","64",2020,26
2020-01-31 00:00:00.000,2020-01-30 00:00:00.000,216.87,".65","7.88","2.62","53.50","63.00","64.87","55",2020,22
2020-01-30 00:00:00.000,2020-01-29 00:00:00.000,216.09,".65","7.81","2.60","53.50","64.16","66.02","54",2020,21
2020-01-29 00:00:00.000,2020-01-28 00:00:00.000,215.06,".65","7.83","2.60","53.50","63.92","65.86","53",2020,20
2020-01-15 00:00:00.000,2020-01-14 00:00:00.000,216.5,".65","7.84","2.61","53.50","61.72","63.49","33",2020,10
2019-12-16 00:00:00.000,2019-12-13 00:00:00.000,216.74,".65","7.91","2.63","53.50","60.54","62.52","511",2019,245
2019-12-10 00:00:00.000,2019-12-09 00:00:00.000,214.81,".65","7.83","2.61","53.50","60.92","62.47","502",2019,241
2019-11-20 00:00:00.000,2019-11-19 00:00:00.000,213.77,".65","7.87","2.62","53.50","62.11","63.82","473",2019,228
2019-11-19 00:00:00.000,2019-11-18 00:00:00.000,213.89,".65","7.87","2.62","53.50","62.31","63.87","472",2019,227
2019-11-12 00:00:00.000,2019-11-11 00:00:00.000,214.21,".65","7.83","2.61","53.50","61.50","63.30","462",2019,222
2019-10-23 00:00:00.000,2019-10-22 00:00:00.000,212.78,".65","7.85","2.61","53.50","66.38","68.42","433",2019,208
2019-10-10 00:00:00.000,2019-10-09 00:00:00.000,211.84,".65","7.81","2.60","53.50","62.32","64.41","414",2019,199
2019-09-27 00:00:00.000,2019-09-26 00:00:00.000,212.31,".65","7.87","2.62","53.50","58.60","60.85","395",2019,190
2019-09-16 00:00:00.000,2019-09-13 00:00:00.000,213.12,".65","7.82","2.60","53.50","60.46","62.64","381",2019,181
2019-07-26 00:00:00.000,2019-07-25 00:00:00.000,209.43,".65","7.74","2.57","53.50","78.45","80.83","305",2019,146
2019-07-18 00:00:00.000,2019-07-17 00:00:00.000,209.48,".65","7.73","2.57","53.50","73.29","75.53","294",2019,140
2019-06-27 00:00:00.000,2019-06-26 00:00:00.000,212.29,".65","7.82","2.60","53.50","75.59","77.75","264",2019,126
2019-06-24 00:00:00.000,2019-06-21 00:00:00.000,214.69,".65","7.90","2.63","53.50","77.38","79.54","261",2019,123
2019-06-13 00:00:00.000,2019-06-12 00:00:00.000,214.29,".65","7.83","2.60","53.50","77.75","79.81","244",2019,116
2019-06-12 00:00:00.000,2019-06-11 00:00:00.000,213.8,".65","7.82","2.60","53.50","78.05","79.98","243",2019,115
2019-06-11 00:00:00.000,2019-06-10 00:00:00.000,213.27,".65","7.82","2.60","53.50","77.96","80.05","242",2019,114
2019-06-10 00:00:00.000,2019-06-07 00:00:00.000,216.05,".65","7.93","2.64","53.50","78.05","80.08","241",2019,113
2019-06-07 00:00:00.000,2019-06-06 00:00:00.000,214.85,".65","7.87","2.62","53.50","78.31","80.32","235",2019,112
2019-06-06 00:00:00.000,2019-06-05 00:00:00.000,214.56,".65","7.87","2.62","53.50","78.70","80.73","234",2019,111
2019-06-03 00:00:00.000,2019-05-31 00:00:00.000,217.3,".65","7.92","2.63","53.50","79.33","81.24","231",2019,108
2019-05-31 00:00:00.000,2019-05-30 00:00:00.000,216.08,".65","7.89","2.63","53.50","80.00","81.83","225",2019,107
2019-05-30 00:00:00.000,2019-05-29 00:00:00.000,215.18,".65","7.89","2.63","53.50","80.58","82.50","224",2019,106
2019-05-29 00:00:00.000,2019-05-28 00:00:00.000,214.98,".65","7.88","2.62","53.50","80.59","82.36","223",2019,105
2019-05-24 00:00:00.000,2019-05-23 00:00:00.000,215.54,".65","7.89","2.62","53.50","81.50","83.47","215",2019,103
2019-05-17 00:00:00.000,2019-05-16 00:00:00.000,214.71,".65","7.85","2.61","53.50","82.14","84.23","205",2019,98
2019-05-13 00:00:00.000,2019-05-10 00:00:00.000,215.85,".65","7.93","2.64","53.50","80.51","82.62","201",2019,94
2019-02-27 00:00:00.000,2019-02-26 00:00:00.000,213.57,".65","7.76","2.58","53.50","54.32","56.22","93",2019,41
2019-02-18 00:00:00.000,2019-02-15 00:00:00.000,216.8,".65","7.88","2.62","53.50","55.71","57.45","81",2019,34
2019-01-30 00:00:00.000,2019-01-29 00:00:00.000,214.45,".65","7.80","2.59","53.50","58.52","60.23","53",2019,21
2019-01-28 00:00:00.000,2019-01-25 00:00:00.000,217.6,".65","7.85","2.61","53.50","58.24","59.97","51",2019,19
2019-01-24 00:00:00.000,2019-01-23 00:00:00.000,214.94,".65","7.86","2.61","53.50","59.32","61.20","44",2019,17
2019-01-16 00:00:00.000,2019-01-15 00:00:00.000,214.99,".65","7.86","2.62","53.50","58.87","60.60","33",2019,11
2019-01-02 00:00:00.000,2018-12-31 00:00:00.000,214.05,".65","7.84","2.61","53.50","54.66","56.84","13",2019,1
2018-10-09 00:00:00.000,2018-10-08 00:00:00.000,209.68,".65","7.73","2.57","53.50","67.73","69.85","412",2018,198
2018-10-01 00:00:00.000,2018-09-28 00:00:00.000,211.41,".65","7.78","2.59","53.50","65.78","67.63","401",2018,192
2018-09-28 00:00:00.000,2018-09-27 00:00:00.000,210.48,".65","7.75","2.58","53.50","65.44","67.56","395",2018,191
2018-06-19 00:00:00.000,2018-06-18 00:00:00.000,207.56,".65","7.71","2.57","53.50","81.34","83.45","252",2018,120
2018-06-15 00:00:00.000,2018-06-14 00:00:00.000,210.12,".65","7.81","2.60","53.50","78.42","80.97","245",2018,118
2018-06-11 00:00:00.000,2018-06-08 00:00:00.000,211.36,".65","7.71","2.57","53.50","74.56","76.78","241",2018,114
2018-05-30 00:00:00.000,2018-05-29 00:00:00.000,211.2,".65","7.78","2.59","53.50","69.46","71.88","223",2018,106
2018-05-29 00:00:00.000,2018-05-25 00:00:00.000,213.33,".65","7.81","2.60","53.50","68.97","71.23","222",2018,105
2018-05-25 00:00:00.000,2018-05-24 00:00:00.000,212.39,".65","7.84","2.61","53.50","69.04","71.53","215",2018,104
2018-05-18 00:00:00.000,2018-05-17 00:00:00.000,213.8,".65","7.83","2.60","53.50","68.49","70.75","205",2018,99
2018-05-17 00:00:00.000,2018-05-16 00:00:00.000,212.66,".65","7.83","2.61","53.50","67.53","69.80","204",2018,98
2018-04-27 00:00:00.000,2018-04-26 00:00:00.000,215.41,".65","7.92","2.63","53.50","63.14","65.11","175",2018,84
2018-04-16 00:00:00.000,2018-04-13 00:00:00.000,216.69,".65","7.94","2.64","53.50","55.28","57.18","161",2018,75
2018-01-30 00:00:00.000,2018-01-29 00:00:00.000,213.87,".65","7.77","2.59","53.50","71.82","73.70","52",2018,21
2018-01-26 00:00:00.000,2018-01-25 00:00:00.000,214.9,".65","7.85","2.61","53.50","71.57","73.48","45",2018,19
2018-01-22 00:00:00.000,2018-01-19 00:00:00.000,215.57,".65","7.84","2.61","53.50","70.79","72.61","41",2018,15
2018-01-15 00:00:00.000,2018-01-12 00:00:00.000,215.92,".65","7.86","2.61","53.50","69.44","71.16","31",2018,10
2018-01-09 00:00:00.000,2018-01-08 00:00:00.000,213.93,".65","7.80","2.59","53.50","66.07","67.89","22",2018,6
2017-08-11 00:00:00.000,2017-08-10 00:00:00.000,207.61,".65","7.83","2.60","53.50","81.56","84.21","335",2017,157
2017-07-10 00:00:00.000,2017-07-07 00:00:00.000,209.96,".65","7.84","2.61","53.50","87.35","90.20","291",2017,133
2017-07-07 00:00:00.000,2017-07-06 00:00:00.000,207.99,".65","7.82","2.60","53.50","87.75","90.31","285",2017,132
2017-07-06 00:00:00.000,2017-07-05 00:00:00.000,208.09,".65","7.73","2.57","53.50","88.14","90.57","284",2017,131
2017-06-27 00:00:00.000,2017-06-26 00:00:00.000,206.77,".65","7.75","2.58","53.50","86.62","89.32","272",2017,125
2017-06-26 00:00:00.000,2017-06-23 00:00:00.000,207.86,".65","7.78","2.59","53.50","85.77","88.54","271",2017,124
2017-06-15 00:00:00.000,2017-06-14 00:00:00.000,207.99,".65","7.76","2.58","53.50","79.87","82.52","254",2017,117
2017-06-08 00:00:00.000,2017-06-07 00:00:00.000,209.26,".65","7.84","2.61","53.50","77.04","79.61","244",2017,112
2017-05-17 00:00:00.000,2017-05-16 00:00:00.000,209.59,".65","7.80","2.60","53.50","72.13","74.56","213",2017,97
2017-05-11 00:00:00.000,2017-05-10 00:00:00.000,211.76,".65","7.86","2.61","53.50","68.16","70.70","204",2017,93
2017-05-10 00:00:00.000,2017-05-09 00:00:00.000,210.38,".65","7.77","2.59","53.50","66.89","69.37","203",2017,92
2017-05-05 00:00:00.000,2017-05-04 00:00:00.000,212.6,".65","7.85","2.61","53.50","63.51","65.94","195",2017,89
2017-05-03 00:00:00.000,2017-05-02 00:00:00.000,211.69,".65","7.86","2.61","53.50","61.67","64.02","193",2017,87
2017-03-30 00:00:00.000,2017-03-29 00:00:00.000,213.09,".65","7.88","2.62","53.50","66.53","68.92","144",2017,63
2017-03-23 00:00:00.000,2017-03-22 00:00:00.000,212.22,".65","7.82","2.60","53.50","68.96","71.31","134",2017,58
2017-03-20 00:00:00.000,2017-03-17 00:00:00.000,213.24,".65","7.88","2.62","53.50","68.71","71.17","131",2017,55
2017-02-28 00:00:00.000,2017-02-27 00:00:00.000,211.65,".65","7.73","2.57","53.50","72.28","74.63","102",2017,41
2017-02-27 00:00:00.000,2017-02-24 00:00:00.000,213.19,".65","7.91","2.63","53.50","72.14","75.01","101",2017,40
2017-02-21 00:00:00.000,2017-02-20 00:00:00.000,211.88,".65","7.77","2.58","53.50","73.67","76.02","92",2017,36
2017-02-20 00:00:00.000,2017-02-17 00:00:00.000,213.28,".65","7.87","2.62","53.50","73.03","75.64","91",2017,35
2017-02-14 00:00:00.000,2017-02-13 00:00:00.000,211.46,".65","7.80","2.59","53.50","72.03","74.37","82",2017,31
2017-02-13 00:00:00.000,2017-02-10 00:00:00.000,213.62,".65","7.82","2.60","53.50","71.17","73.68","81",2017,30
2017-02-06 00:00:00.000,2017-02-03 00:00:00.000,213.54,".65","7.95","2.64","53.50","68.12","70.60","71",2017,25
2017-01-16 00:00:00.000,2017-01-13 00:00:00.000,214.32,".65","7.91","2.63","53.50","62.68","65.03","41",2017,10
2025-03-03 00:00:00.000,2025-02-28 00:00:00.000,217.84,".65","7.94","2.64","53.60","87.27","89.01","101",2025,43
2024-09-16 00:00:00.000,2024-09-13 00:00:00.000,213.71,".65","7.79","2.59","53.60","82.15","84.06","381",2024,182
2024-08-26 00:00:00.000,2024-08-23 00:00:00.000,213,".65","7.81","2.60","53.60","85.52","87.69","351",2024,168
2024-05-13 00:00:00.000,2024-05-10 00:00:00.000,217.33,".65","7.91","2.63","53.60","89.37","91.16","201",2024,95
2024-03-12 00:00:00.000,2024-03-11 00:00:00.000,214.66,".65","7.81","2.60","53.60","81.21","83.04","112",2024,51
2024-03-11 00:00:00.000,2024-03-08 00:00:00.000,218.22,".65","7.84","2.61","53.60","80.30","82.17","111",2024,50
2024-03-04 00:00:00.000,2024-03-01 00:00:00.000,218.42,".65","7.86","2.62","53.60","80.04","81.74","101",2024,45
2024-02-05 00:00:00.000,2024-02-02 00:00:00.000,219.83,".65","7.99","2.66","53.60","74.06","75.48","61",2024,25
2024-01-02 00:00:00.000,2023-12-29 00:00:00.000,219.18,".65","7.94","2.64","53.60","67.37","69.00","12",2024,1
2023-07-03 00:00:00.000,2023-06-30 00:00:00.000,209.42,".65","7.64","2.54","53.60","93.07","95.18","281",2023,129
2023-03-13 00:00:00.000,2023-03-10 00:00:00.000,220.08,".65","7.87","2.62","53.60","81.23","82.96","121",2023,50
2023-01-04 00:00:00.000,2023-01-03 00:00:00.000,217.75,".65","7.87","2.62","53.60","80.95","82.49","23",2023,2
2022-12-12 00:00:00.000,2022-12-09 00:00:00.000,217.1,".65","7.82","2.60","53.60","81.62","83.29","511",2022,242
2022-09-16 00:00:00.000,2022-09-15 00:00:00.000,213.12,".65","7.74","2.57","53.60","96.48","98.36","385",2022,182
2022-01-24 00:00:00.000,2022-01-21 00:00:00.000,222.06,".65","7.98","2.65","53.60","78.47","79.95","51",2022,16
2022-01-13 00:00:00.000,2022-01-12 00:00:00.000,219.71,".65","7.96","2.65","53.60","75.14","76.64","34",2022,9
2022-01-03 00:00:00.000,2021-12-30 00:00:00.000,220.24,".65","8.01","2.66","53.60","73.79","75.41","21",2022,1
2021-10-04 00:00:00.000,2021-10-01 00:00:00.000,213.81,".65","7.88","2.62","53.60","90.69","92.78","411",2021,193
2021-09-30 00:00:00.000,2021-09-29 00:00:00.000,212.26,".65","7.87","2.62","53.60","90.00","92.06","404",2021,191
2021-09-29 00:00:00.000,2021-09-28 00:00:00.000,211.47,".65","7.75","2.58","53.60","89.97","91.94","403",2021,190
2021-09-24 00:00:00.000,2021-09-23 00:00:00.000,213,".65","7.90","2.63","53.60","88.48","90.50","395",2021,187
2021-09-13 00:00:00.000,2021-09-10 00:00:00.000,212.7,".65","7.84","2.61","53.60","92.64","94.97","381",2021,178
2021-09-09 00:00:00.000,2021-09-08 00:00:00.000,211.19,".65","7.79","2.59","53.60","93.84","96.03","374",2021,176
2021-09-03 00:00:00.000,2021-09-02 00:00:00.000,209.93,".65","7.77","2.58","53.60","94.92","97.18","365",2021,173
2021-08-23 00:00:00.000,2021-08-20 00:00:00.000,209.81,".65","7.79","2.59","53.60","100.61","103.01","351",2021,164
2021-08-20 00:00:00.000,2021-08-19 00:00:00.000,210.05,".65","7.78","2.59","53.60","100.77","103.08","345",2021,163
2021-07-29 00:00:00.000,2021-07-28 00:00:00.000,209.35,".65","7.79","2.59","53.60","105.45","107.88","314",2021,147
2021-07-27 00:00:00.000,2021-07-26 00:00:00.000,208.86,".65","7.74","2.57","53.60","105.72","107.97","312",2021,145
2021-07-26 00:00:00.000,2021-07-23 00:00:00.000,211.41,".65","7.82","2.60","53.60","105.39","107.69","311",2021,144
2021-07-23 00:00:00.000,2021-07-22 00:00:00.000,210.92,".65","7.88","2.62","53.60","105.00","107.37","305",2021,143
2021-07-16 00:00:00.000,2021-07-15 00:00:00.000,210.72,".65","7.86","2.61","53.60","106.84","109.16","295",2021,138
2021-06-16 00:00:00.000,2021-06-15 00:00:00.000,211.88,".65","7.81","2.60","53.60","115.37","117.69","253",2021,117
2021-06-11 00:00:00.000,2021-06-10 00:00:00.000,213.94,".65","7.86","2.61","53.60","114.03","116.11","245",2021,114
2021-06-10 00:00:00.000,2021-06-09 00:00:00.000,213.7,".65","7.89","2.62","53.60","113.52","115.67","244",2021,113
2021-06-04 00:00:00.000,2021-06-03 00:00:00.000,216.19,".65","7.87","2.62","53.60","108.60","110.48","235",2021,109
2021-05-21 00:00:00.000,2021-05-20 00:00:00.000,215.37,".65","7.81","2.60","53.60","105.26","107.35","215",2021,100
2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,214.2,".65","7.82","2.60","53.60","105.14","107.21","212",2021,97
2021-05-12 00:00:00.000,2021-05-11 00:00:00.000,214.44,".65","7.88","2.62","53.60","105.29","107.36","203",2021,93
2021-04-21 00:00:00.000,2021-04-20 00:00:00.000,216.43,".65","7.88","2.62","53.60","99.90","101.93","173",2021,78
2021-04-14 00:00:00.000,2021-04-13 00:00:00.000,216.69,".65","7.87","2.62","53.60","98.17","100.21","163",2021,73
2021-03-31 00:00:00.000,2021-03-30 00:00:00.000,216.66,".65","7.80","2.60","53.60","94.00","96.19","143",2021,63
2021-03-26 00:00:00.000,2021-03-25 00:00:00.000,217.93,".65","7.90","2.63","53.60","92.20","94.15","135",2021,60
2021-03-25 00:00:00.000,2021-03-24 00:00:00.000,217.83,".65","7.86","2.61","53.60","91.30","93.24","134",2021,59
2021-03-23 00:00:00.000,2021-03-22 00:00:00.000,216.02,".65","7.81","2.60","53.60","89.77","91.81","132",2021,57
2021-03-19 00:00:00.000,2021-03-18 00:00:00.000,217.97,".65","7.88","2.62","53.60","87.49","89.52","125",2021,55
2021-03-18 00:00:00.000,2021-03-17 00:00:00.000,217.86,".65","7.84","2.61","53.60","87.59","89.55","124",2021,54
2021-03-17 00:00:00.000,2021-03-16 00:00:00.000,217.41,".65","7.81","2.60","53.60","86.71","88.80","123",2021,53
2021-03-15 00:00:00.000,2021-03-12 00:00:00.000,218.6,".65","7.86","2.61","53.60","86.32","88.42","121",2021,51
2021-02-26 00:00:00.000,2021-02-25 00:00:00.000,218.64,".65","7.85","2.61","53.60","79.14","81.26","95",2021,40
2021-02-17 00:00:00.000,2021-02-16 00:00:00.000,217.1,".65","7.73","2.57","53.60","75.49","77.44","83",2021,33
2020-10-01 00:00:00.000,2020-09-30 00:00:00.000,215.1,".65","7.77","2.59","53.60","73.94","75.71","404",2020,193
2020-09-30 00:00:00.000,2020-09-29 00:00:00.000,213.65,".65","7.78","2.59","53.60","73.24","75.14","403",2020,192
2020-09-25 00:00:00.000,2020-09-24 00:00:00.000,212.38,".65","7.75","2.58","53.60","71.26","73.38","395",2020,189
2020-09-16 00:00:00.000,2020-09-15 00:00:00.000,211.22,".65","7.77","2.58","53.60","64.80","66.80","383",2020,182
2020-09-10 00:00:00.000,2020-09-09 00:00:00.000,211.12,".65","7.81","2.60","53.60","61.37","63.51","374",2020,178
2020-08-18 00:00:00.000,2020-08-17 00:00:00.000,209.71,".65","7.72","2.57","53.60","56.17","58.25","342",2020,162
2020-08-14 00:00:00.000,2020-08-13 00:00:00.000,211.29,".65","7.77","2.59","53.60","54.87","57.08","335",2020,160
2020-08-07 00:00:00.000,2020-08-06 00:00:00.000,211.46,".65","7.78","2.59","53.60","54.38","56.54","325",2020,155
2020-07-28 00:00:00.000,2020-07-27 00:00:00.000,209.16,".65","7.75","2.58","53.60","54.81","56.75","312",2020,147
2020-07-24 00:00:00.000,2020-07-23 00:00:00.000,211.61,".65","7.75","2.58","53.60","54.04","56.22","305",2020,145
2020-07-22 00:00:00.000,2020-07-21 00:00:00.000,210.63,".65","7.76","2.58","53.60","53.47","55.53","303",2020,143
2020-07-17 00:00:00.000,2020-07-16 00:00:00.000,212.69,".65","7.83","2.61","53.60","51.47","53.51","295",2020,140
2020-04-08 00:00:00.000,2020-04-07 00:00:00.000,213.56,".65","7.74","2.57","53.60","54.41","56.27","153",2020,70
2020-03-19 00:00:00.000,2020-03-18 00:00:00.000,215.69,".65","7.82","2.60","53.60","63.21","65.14","124",2020,56
2020-03-18 00:00:00.000,2020-03-17 00:00:00.000,214.89,".65","7.80","2.59","53.60","61.96","63.93","123",2020,55
2020-03-03 00:00:00.000,2020-03-02 00:00:00.000,214.71,".65","7.83","2.61","53.60","58.96","60.89","102",2020,44
2020-03-02 00:00:00.000,2020-02-28 00:00:00.000,216.87,".65","7.93","2.64","53.60","58.55","60.67","101",2020,43
2020-02-26 00:00:00.000,2020-02-25 00:00:00.000,214.89,".65","7.80","2.60","53.60","59.49","61.37","93",2020,40
2020-02-05 00:00:00.000,2020-02-04 00:00:00.000,215.51,".65","7.87","2.62","53.60","61.19","63.15","63",2020,25
2020-02-04 00:00:00.000,2020-02-03 00:00:00.000,215.03,".65","7.83","2.60","53.60","61.82","63.85","62",2020,24
2019-10-02 00:00:00.000,2019-10-01 00:00:00.000,210.22,".65","7.86","2.61","53.60","61.09","63.26","403",2019,193
2019-10-01 00:00:00.000,2019-09-30 00:00:00.000,210.09,".65","7.81","2.60","53.60","60.50","62.92","402",2019,192
2019-09-26 00:00:00.000,2019-09-25 00:00:00.000,210.84,".65","7.84","2.61","53.60","57.98","60.27","394",2019,189
2019-09-23 00:00:00.000,2019-09-20 00:00:00.000,212.9,".65","7.88","2.62","53.60","58.68","60.59","391",2019,186
2019-09-18 00:00:00.000,2019-09-17 00:00:00.000,210.44,".65","7.80","2.59","53.60","60.25","62.35","383",2019,183
2019-09-13 00:00:00.000,2019-09-12 00:00:00.000,211.57,".65","7.75","2.58","53.60","61.19","63.36","375",2019,180
2019-09-10 00:00:00.000,2019-09-09 00:00:00.000,210.49,".65","7.78","2.59","53.60","63.61","65.73","372",2019,177
2019-09-03 00:00:00.000,2019-08-30 00:00:00.000,210.09,".65","7.84","2.61","53.60","66.32","68.80","362",2019,172
2019-08-27 00:00:00.000,2019-08-26 00:00:00.000,208.22,".65","7.69","2.56","53.60","71.09","73.24","352",2019,168
2019-08-23 00:00:00.000,2019-08-22 00:00:00.000,209.33,".65","7.79","2.59","53.60","73.30","75.63","345",2019,166
2019-08-08 00:00:00.000,2019-08-07 00:00:00.000,208.72,".65","7.75","2.58","53.60","80.30","82.58","324",2019,155
2019-08-02 00:00:00.000,2019-08-01 00:00:00.000,209.3,".65","7.78","2.59","53.60","82.09","84.51","315",2019,151
2019-08-01 00:00:00.000,2019-07-31 00:00:00.000,208.37,".65","7.76","2.58","53.60","81.63","83.99","314",2019,150
