date,weekly_exports,accumulated_exports,outstanding_sales,gross_sales,net_sales,total_commitment,nmy_outstanding_sales,nmy_net_sales,week_of_year,commodity,grain_year,year,indexby_year,year_grain,indexby_year_grain
2005-04-14,850717,28176516,7393995,805495,668513,35570511,153139,10108,334,Corn,2005,2005,15,2005,33
2005-04-14,175627,3666889,925042,105155,95613,4591931,84153,272,334,Soybean Meal,2005,2005,15,2005,33
2005-04-14,451812,25484024,2165503,184114,157644,27649527,800022,110825,334,Soybean,2005,2005,15,2005,33
2005-04-21,460698,25944722,1953422,255756,248617,27898144,825322,25300,344,Soybean,2005,2005,16,2005,34
2005-04-21,108036,3774925,875512,64223,58506,4650437,84479,326,344,Soybean Meal,2005,2005,16,2005,34
2005-04-21,2256,49909,14531,8423,7170,64440,0,0,174,Beef,2005,2005,16,2005,34
2005-04-21,1001255,29177771,6885142,821147,492402,36062913,153139,0,344,Corn,2005,2005,16,2005,34
2005-04-28,942955,30120726,6565760,819066,623573,36686486,166706,13567,354,Corn,2005,2005,17,2005,35
2005-04-28,79130,3854055,906717,114243,110335,4760772,84821,342,354,Soybean Meal,2005,2005,17,2005,35
2005-04-28,542641,26487363,1738205,330719,327424,28225568,853722,28400,354,Soybean,2005,2005,17,2005,35
2005-04-28,3134,53043,17037,6102,5640,70080,0,0,184,Beef,2005,2005,17,2005,35
2005-05-05,125334,3979389,832462,61775,51079,4811851,85205,384,364,Soybean Meal,2005,2005,18,2005,36
2005-05-05,221897,26709260,1681887,175179,165579,28391147,869722,16000,364,Soybean,2005,2005,18,2005,36
2005-05-05,857870,30978596,7097499,1550268,1389609,38076095,168992,2286,364,Corn,2005,2005,18,2005,36
2005-05-05,4000,57043,15536,3663,2499,72579,0,0,194,Beef,2005,2005,18,2005,36
2005-05-12,815581,31794177,7135890,1002044,853972,38930067,168992,0,374,Corn,2005,2005,19,2005,37
2005-05-12,94540,4073929,803998,67580,66076,4877927,85736,531,374,Soybean Meal,2005,2005,19,2005,37
2005-05-12,4297,61340,15906,5040,4667,77246,0,0,204,Beef,2005,2005,19,2005,37
2005-05-12,345016,27054276,1713913,391399,377042,28768189,869722,0,374,Soybean,2005,2005,19,2005,37
2005-05-19,327311,27381587,1651780,275072,265178,29033367,886242,16520,384,Soybean,2005,2005,20,2005,38
2005-05-19,5346,66686,21746,11660,11186,88432,0,0,214,Beef,2005,2005,20,2005,38
2005-05-19,952364,32746541,6734026,634348,550500,39480567,219130,50138,384,Corn,2005,2005,20,2005,38
2005-05-19,66956,4140885,815266,98240,78224,4956151,85864,128,384,Soybean Meal,2005,2005,20,2005,38
2005-05-26,4969,71655,19979,4855,3202,91634,0,0,224,Beef,2005,2005,21,2005,39
2005-05-26,810106,33556647,6668388,934008,744468,40225035,269996,50866,394,Corn,2005,2005,21,2005,39
2005-05-26,100132,4241017,769696,56150,54562,5010713,85937,73,394,Soybean Meal,2005,2005,21,2005,39
2005-05-26,285615,27667202,1561908,196556,195743,29229110,899082,12840,394,Soybean,2005,2005,21,2005,39
2005-06-02,844188,34400835,6385656,674753,561456,40786491,348316,78320,404,Corn,2005,2005,22,2005,40
2005-06-02,176449,4417466,678025,90847,84778,5095491,86084,147,404,Soybean Meal,2005,2005,22,2005,40
2005-06-02,125528,27792730,1522257,99733,85877,29314987,1049322,150240,404,Soybean,2005,2005,22,2005,40
2005-06-02,4297,75952,19631,4478,3949,95583,0,0,234,Beef,2005,2005,22,2005,40
2005-06-09,223766,28016496,1481244,199876,182753,29497740,1049322,0,414,Soybean,2005,2005,23,2005,41
2005-06-09,67589,4485055,664152,54188,53716,5149207,86131,47,414,Soybean Meal,2005,2005,23,2005,41
2005-06-09,811274,35212109,6208160,862101,633778,41420269,405158,56842,414,Corn,2005,2005,23,2005,41
2005-06-09,4973,80925,19576,5412,4918,100501,0,0,244,Beef,2005,2005,23,2005,41
2005-06-16,283410,28299906,1344384,150929,146550,29644290,1050198,876,424,Soybean,2005,2005,24,2005,42
2005-06-16,5526,86451,19091,6138,5041,105542,0,0,254,Beef,2005,2005,24,2005,42
2005-06-16,41099,4526154,732724,110479,109671,5258878,99654,13523,424,Soybean Meal,2005,2005,24,2005,42
2005-06-16,1066731,36278840,5649609,602089,508180,41928449,420158,15000,424,Corn,2005,2005,24,2005,42
2005-06-23,5726,92177,19088,6114,5723,111265,0,0,264,Beef,2005,2005,25,2005,43
2005-06-23,194144,4720298,714507,179411,175927,5434805,110725,11071,434,Soybean Meal,2005,2005,25,2005,43
2005-06-23,175717,28475623,1338855,176284,170188,29814478,1224495,174297,434,Soybean,2005,2005,25,2005,43
2005-06-23,1057529,37336369,5808617,1250624,1216537,43144986,542133,121975,434,Corn,2005,2005,25,2005,43
2005-06-30,137131,4857429,616394,97784,39018,5473823,126401,15676,444,Soybean Meal,2005,2005,26,2005,44
2005-06-30,167530,28643153,1333454,175939,162129,29976607,1232947,8452,444,Soybean,2005,2005,26,2005,44
2005-06-30,3911,96088,18676,4424,3499,114764,0,0,274,Beef,2005,2005,26,2005,44
2005-06-30,773364,38109733,5977402,1103631,942149,44087135,569622,27489,444,Corn,2005,2005,26,2005,44
2005-07-07,575559,38685292,5724834,446807,322991,44410126,662508,92886,454,Corn,2005,2005,27,2005,45
2005-07-07,3359,99447,17300,2165,1983,116747,0,0,284,Beef,2005,2005,27,2005,45
2005-07-07,97074,4954503,598782,82711,79462,5553285,126401,0,454,Soybean Meal,2005,2005,27,2005,45
2005-07-07,156111,28799264,1296927,128704,119584,30096191,1288409,55462,454,Soybean,2005,2005,27,2005,45
2005-07-14,813296,39498588,5507682,729795,596144,45006270,925340,262832,464,Corn,2005,2005,28,2005,46
2005-07-14,107838,5062341,535258,44417,44314,5597599,127099,698,464,Soybean Meal,2005,2005,28,2005,46
2005-07-14,95591,28894855,1267066,68532,65730,30161921,1289307,898,464,Soybean,2005,2005,28,2005,46
2005-07-14,3709,103156,19030,5531,5439,122186,0,0,294,Beef,2005,2005,28,2005,46
2005-07-21,196776,29091631,1007496,133230,-62794,30099127,1354911,65604,474,Soybean,2005,2005,29,2005,47
2005-07-21,91358,5153699,532749,93847,88849,5686448,148698,21599,474,Soybean Meal,2005,2005,29,2005,47
2005-07-21,986458,40485046,5159889,748851,638665,45644935,1066854,141514,474,Corn,2005,2005,29,2005,47
2005-07-21,4061,107217,22836,9052,7867,130053,0,0,304,Beef,2005,2005,29,2005,47
2005-07-28,4741,111958,21512,4327,3417,133470,0,0,314,Beef,2005,2005,30,2005,48
2005-07-28,889551,41374597,4498082,437821,227744,45872679,1361117,294263,484,Corn,2005,2005,30,2005,48
2005-07-28,104219,29195850,999242,133943,95965,30195092,1488641,133730,484,Soybean,2005,2005,30,2005,48
2005-07-28,77725,5231424,527724,78577,72700,5759148,151375,2677,484,Soybean Meal,2005,2005,30,2005,48
2005-08-04,4746,116704,19734,3124,2968,136438,0,0,324,Beef,2005,2005,31,2005,49
2005-08-04,59175,5290599,507323,39929,38774,5797922,155911,4536,494,Soybean Meal,2005,2005,31,2005,49
2005-08-04,962700,42337297,4608569,1191308,1073187,46945866,1630986,269869,494,Corn,2005,2005,31,2005,49
2005-08-04,133836,29329686,957882,136311,92476,30287568,1550141,61500,494,Soybean,2005,2005,31,2005,49
2005-08-11,744002,43081299,4329740,578920,465173,47411039,2768313,1137327,504,Corn,2005,2005,32,2005,50
2005-08-11,208020,29537706,900754,156260,150892,30438460,1825141,275000,504,Soybean,2005,2005,32,2005,50
2005-08-11,4507,121211,18231,3223,3004,139442,74,74,334,Beef,2005,2005,32,2005,50
2005-08-11,74511,5365110,485239,63330,52427,5850349,165136,9225,504,Soybean Meal,2005,2005,32,2005,50
2005-08-18,849766,43931065,3798730,341412,318756,47729795,4118069,1349756,514,Corn,2005,2005,33,2005,51
2005-08-18,4287,125498,20474,6776,6530,145972,74,0,344,Beef,2005,2005,33,2005,51
2005-08-18,148646,29686352,853117,105711,101009,30539469,2345092,519951,514,Soybean,2005,2005,33,2005,51
2005-08-18,103107,5468217,458275,79172,76143,5926492,205000,39864,514,Soybean Meal,2005,2005,33,2005,51
2005-08-25,4388,129886,21391,5522,5305,151277,74,0,354,Beef,2005,2005,34,2005,52
2005-08-25,191873,29878225,699213,75673,37969,30577438,2932473,587381,524,Soybean,2005,2005,34,2005,52
2005-08-25,118208,5586425,401725,68318,61658,5988150,305969,100969,524,Soybean Meal,2005,2005,34,2005,52
2005-08-25,1009701,44940766,2780356,241732,-8673,47721122,5034838,916769,524,Corn,2005,2005,34,2005,52
2005-09-01,49095,5635520,438640,96200,86010,6074160,489080,183111,14,Soybean Meal,2006,2005,35,2006,1
2005-09-01,4027,133913,19167,2036,1803,153080,74,0,364,Beef,2006,2005,35,2006,1
2005-09-01,87788,29966013,624737,17462,13312,30590750,3966586,423614,14,Soybean,2006,2005,35,2006,1
2005-09-01,10253,10253,7863561,2911341,591746,7873814,4445,0,14,Corn,2006,2005,35,2006,1
2005-09-01,14238,14238,3966586,1071580,423614,3980824,0,0,14,Soybean,2006,2005,35,2006,1
2005-09-01,473275,45414041,2247230,142281,-59851,47661271,7863561,591746,14,Corn,2006,2005,35,2006,1
2005-09-08,54565,5690085,443881,59984,59806,6133966,501659,12579,24,Soybean Meal,2006,2005,36,2006,2
2005-09-08,3124,137037,17325,1590,1282,154362,74,0,374,Beef,2006,2005,36,2006,2
2005-09-08,425710,435963,7985775,594372,547924,8421738,4445,0,24,Corn,2006,2005,36,2006,2
2005-09-08,140251,154489,4421657,670905,595322,4576146,0,0,24,Soybean,2006,2005,36,2006,2
2005-09-15,3555,140592,13312,2956,-458,153904,74,0,384,Beef,2006,2005,37,2006,3
2005-09-15,84555,5774640,400681,48045,41355,6175321,554455,52796,34,Soybean Meal,2006,2005,37,2006,3
2005-09-15,914777,1350740,7817628,832804,746630,9168368,4445,0,34,Corn,2006,2005,37,2006,3
2005-09-15,157062,311551,5016624,795821,752029,5328175,0,0,34,Soybean,2006,2005,37,2006,3
2005-09-22,133863,5908503,311347,45403,44529,6219850,603785,49330,44,Soybean Meal,2006,2005,38,2006,4
2005-09-22,956252,2306992,7564080,802223,702704,9871072,4445,0,44,Corn,2006,2005,38,2006,4
2005-09-22,3879,144471,16847,7576,7414,161318,74,0,394,Beef,2006,2005,38,2006,4
2005-09-22,218993,530544,5473316,706953,675685,6003860,0,0,44,Soybean,2006,2005,38,2006,4
2005-09-29,781513,3088505,7735152,1006424,952585,10823657,4445,0,54,Corn,2006,2005,39,2006,5
2005-09-29,206023,736567,5808523,544167,541230,6545090,0,0,54,Soybean,2006,2005,39,2006,5
2005-09-29,62186,5970689,265369,18636,16208,6236058,702582,98797,54,Soybean Meal,2006,2005,39,2006,5
2005-09-29,4035,148506,19064,6757,6252,167570,74,0,404,Beef,2006,2005,39,2006,5
2005-10-06,397850,1134417,6095523,733211,684850,7229940,0,0,64,Soybean,2006,2005,40,2006,6
2005-10-06,49893,6020582,234733,23823,19257,6255315,1050957,173571,64,Soybean Meal,2006,2005,40,2006,6
2005-10-06,1017771,4106276,7645136,1116256,927755,11751412,4445,0,64,Corn,2006,2005,40,2006,6
2005-10-06,59929,59929,1050957,409299,173571,1110886,13671,4130,64,Soybean Meal,2006,2005,40,2006,6
2005-10-06,4403,152909,18155,4482,3494,171064,74,0,414,Beef,2006,2005,40,2006,6
2005-10-13,140649,200578,1030152,127245,119844,1230730,15131,1460,74,Soybean Meal,2006,2005,41,2006,7
2005-10-13,997448,2131865,5986753,931051,888678,8118618,0,0,74,Soybean,2006,2005,41,2006,7
2005-10-13,4646,157555,15770,3389,2261,173325,92,18,424,Beef,2006,2005,41,2006,7
2005-10-13,1229125,5335401,7379586,1081694,963575,12714987,9345,4900,74,Corn,2006,2005,41,2006,7
2005-10-20,906025,3037890,5922677,928601,841949,8960567,0,0,84,Soybean,2006,2005,42,2006,8
2005-10-20,948150,6283551,7149856,803750,718420,13433407,9345,0,84,Corn,2006,2005,42,2006,8
2005-10-20,4499,162054,20752,10073,9481,182806,96,4,434,Beef,2006,2005,42,2006,8
2005-10-20,66227,266805,1158134,194778,194209,1424939,15459,328,84,Soybean Meal,2006,2005,42,2006,8
2005-10-27,133855,400660,1329013,312722,304734,1729673,15749,290,94,Soybean Meal,2006,2005,43,2006,9
2005-10-27,1014395,7297946,7353708,1353427,1218247,14651654,9345,0,94,Corn,2006,2005,43,2006,9
2005-10-27,1011546,4049436,5672494,771701,761363,9721930,0,0,94,Soybean,2006,2005,43,2006,9
2005-10-27,4836,166890,20727,5209,4811,187617,96,0,444,Beef,2006,2005,43,2006,9
2005-11-03,5597,172487,18201,3937,3071,190688,634,538,454,Beef,2006,2005,44,2006,10
2005-11-03,922821,8220767,7314997,998822,884110,15535764,9345,0,104,Corn,2006,2005,44,2006,10
2005-11-03,95276,495936,1313518,86163,79781,1809454,16270,521,104,Soybean Meal,2006,2005,44,2006,10
2005-11-03,1010869,5060305,5241767,677953,580142,10302072,0,0,104,Soybean,2006,2005,44,2006,10
2005-11-10,693394,5753699,5146776,655122,598403,10900475,0,0,114,Soybean,2006,2005,45,2006,11
2005-11-10,172410,668346,1345824,208461,204716,2014170,16293,23,114,Soybean Meal,2006,2005,45,2006,11
2005-11-10,1061109,9281876,7748055,1560024,1494167,17029931,9345,0,114,Corn,2006,2005,45,2006,11
2005-11-10,4255,176742,15462,2852,1516,192204,653,19,464,Beef,2006,2005,45,2006,11
2005-11-17,4863,181605,15626,5403,5027,197231,680,27,474,Beef,2006,2005,46,2006,12
2005-11-17,972703,6726402,4383518,244321,209445,11109920,0,0,124,Soybean,2006,2005,46,2006,12
2005-11-17,967362,10249238,7813502,1152499,1032809,18062740,9345,0,124,Corn,2006,2005,46,2006,12
2005-11-17,140648,808994,1348397,145874,143221,2157391,18561,2268,124,Soybean Meal,2006,2005,46,2006,12
2005-11-24,788598,7515000,3926043,392143,331123,11441043,0,0,134,Soybean,2006,2005,47,2006,13
2005-11-24,79372,888366,1345150,80944,76125,2233516,18908,347,134,Soybean Meal,2006,2005,47,2006,13
2005-11-24,666051,10915289,7759186,667985,611735,18674475,9345,0,134,Corn,2006,2005,47,2006,13
2005-11-24,4171,185776,16692,5351,5237,202468,1071,391,484,Beef,2006,2005,47,2006,13
2005-12-01,183018,1071384,1434576,280067,272444,2505960,19180,272,144,Soybean Meal,2006,2005,48,2006,14
2005-12-01,4738,190514,16036,4219,4082,206550,1310,239,494,Beef,2006,2005,48,2006,14
2005-12-01,1021100,11936389,7432391,984177,694305,19368780,9345,0,144,Corn,2006,2005,48,2006,14
2005-12-01,798729,8313729,4079440,965589,952126,12393169,120000,120000,144,Soybean,2006,2005,48,2006,14
2005-12-08,548130,8861859,3944255,583755,412945,12806114,120000,0,154,Soybean,2006,2005,49,2006,15
2005-12-08,123945,1195329,1431358,130643,120727,2626687,19416,236,154,Soybean Meal,2006,2005,49,2006,15
2005-12-08,1014118,12950507,7334398,1181671,916125,20284905,10545,1200,154,Corn,2006,2005,49,2006,15
2005-12-08,5300,195814,12084,1832,1348,207898,2014,704,504,Beef,2006,2005,49,2006,15
2005-12-15,770372,9632231,4003649,891802,829766,13635880,120000,0,164,Soybean,2006,2005,50,2006,16
2005-12-15,136044,1331373,1379383,89645,84069,2710756,19416,0,164,Soybean Meal,2006,2005,50,2006,16
2005-12-15,5318,201132,8798,2291,2032,209930,4264,2250,514,Beef,2006,2005,50,2006,16
2005-12-15,1179846,14130353,7037294,1072444,882742,21167647,10545,0,164,Corn,2006,2005,50,2006,16
2005-12-22,107208,1438581,1353937,89424,81762,2792518,19416,0,174,Soybean Meal,2006,2005,51,2006,17
2005-12-22,607642,10239873,4286182,897407,890175,14526055,136000,16000,174,Soybean,2006,2005,51,2006,17
2005-12-22,4949,206081,5650,2314,1801,211731,11471,7207,524,Beef,2006,2005,51,2006,17
2005-12-22,760908,14891261,6618870,534682,342484,21510131,10545,0,174,Corn,2006,2005,51,2006,17
2005-12-29,110190,1548771,1289985,52630,46238,2838756,19416,0,184,Soybean Meal,2006,2005,52,2006,18
2005-12-29,1087152,15978413,5991314,622285,459596,21969727,10545,0,184,Corn,2006,2005,52,2006,18
2005-12-29,3386,209467,3252,1410,988,212719,14846,3375,534,Beef,2006,2005,52,2006,18
2005-12-29,372665,10612538,4375065,478060,461548,14987603,146000,10000,184,Soybean,2006,2005,52,2006,18
2006-01-05,1804,211271,1662,408,214,212933,16620,2903,24,Beef,2006,2006,1,2006,19
2006-01-05,717300,16695713,5905208,699254,631194,22600921,10545,0,194,Corn,2006,2006,1,2006,19
2006-01-05,58683,1607454,1300209,70634,68907,2907663,21416,2000,194,Soybean Meal,2006,2006,1,2006,19
2006-01-05,2791,2791,16620,4834,2903,19411,0,0,24,Beef,2006,2006,1,2006,19
2006-01-05,674326,11286864,4148823,481729,448084,15435687,146000,0,194,Soybean,2006,2006,1,2006,19
2006-01-12,195388,1802842,1262807,162020,157986,3065649,22352,936,204,Soybean Meal,2006,2006,2,2006,20
2006-01-12,5126,7917,15628,4424,4134,23545,0,0,34,Beef,2006,2006,2,2006,20
2006-01-12,943415,17639128,6184100,1361382,1222307,23823228,53295,42750,204,Corn,2006,2006,2,2006,20
2006-01-12,557353,11844217,4870123,1393003,1278653,16714340,218000,72000,204,Soybean,2006,2006,2,2006,20
2006-01-19,4562,12479,14992,4344,3926,27471,0,0,44,Beef,2006,2006,3,2006,21
2006-01-19,868272,12712489,4523793,579045,521942,17236282,224805,6805,214,Soybean,2006,2006,3,2006,21
2006-01-19,104638,1907480,1347280,210931,189111,3254760,22494,142,214,Soybean Meal,2006,2006,3,2006,21
2006-01-19,925759,18564887,7415675,2240756,2157334,25980562,61295,8000,214,Corn,2006,2006,3,2006,21
2006-01-26,107991,2015471,1435922,215047,196633,3451393,22808,314,224,Soybean Meal,2006,2006,4,2006,22
2006-01-26,4392,16871,14709,4683,4109,31580,0,0,54,Beef,2006,2006,4,2006,22
2006-01-26,935187,19500074,7858366,1469573,1377878,27358440,121295,60000,224,Corn,2006,2006,4,2006,22
2006-01-26,567806,13280295,4402627,525535,446640,17682922,224805,0,224,Soybean,2006,2006,4,2006,22
2006-02-02,3529,20400,15617,5182,4437,36017,0,0,64,Beef,2006,2006,5,2006,23
2006-02-02,1017513,20517587,8454974,1686649,1614121,28972561,121295,0,234,Corn,2006,2006,5,2006,23
2006-02-02,673779,13954074,4246999,575509,518151,18201073,268888,44083,234,Soybean,2006,2006,5,2006,23
2006-02-02,203486,2218957,1365713,146748,133277,3584670,22837,29,234,Soybean Meal,2006,2006,5,2006,23
2006-02-09,157254,2376211,1361344,189413,152885,3737555,22907,70,244,Soybean Meal,2006,2006,6,2006,24
2006-02-09,4029,24429,16575,5363,4987,41004,0,0,74,Beef,2006,2006,6,2006,24
2006-02-09,988228,14942302,3788406,535413,529635,18730708,268960,72,244,Soybean,2006,2006,6,2006,24
2006-02-09,822837,21340424,8829423,1324589,1197286,30169847,173778,52483,244,Corn,2006,2006,6,2006,24
2006-02-16,3624,28053,17736,5065,4785,45789,0,0,84,Beef,2006,2006,7,2006,25
2006-02-16,748318,15690620,3543889,565482,503801,19234509,268960,0,254,Soybean,2006,2006,7,2006,25
2006-02-16,1031661,22372085,9280772,1545587,1483010,31652857,245778,72000,254,Corn,2006,2006,7,2006,25
2006-02-16,107136,2483347,1331461,79601,77253,3814808,22907,0,254,Soybean Meal,2006,2006,7,2006,25
2006-02-23,952613,23324698,8934786,677304,606627,32259484,245778,0,264,Corn,2006,2006,8,2006,26
2006-02-23,4216,32269,21455,8485,7935,53724,0,0,94,Beef,2006,2006,8,2006,26
2006-02-23,505154,16195774,3406156,377796,367421,19601930,453960,185000,264,Soybean,2006,2006,8,2006,26
2006-02-23,165738,2649085,1255293,99665,89570,3904378,23371,464,264,Soybean Meal,2006,2006,8,2006,26
2006-03-02,155262,2804347,1178048,126868,78017,3982395,23649,278,274,Soybean Meal,2006,2006,9,2006,27
2006-03-02,1051718,24376416,9246280,1463300,1363212,33622696,255178,9400,274,Corn,2006,2006,9,2006,27
2006-03-02,777079,16972853,3133717,581046,504640,20106570,699404,245444,274,Soybean,2006,2006,9,2006,27
2006-03-02,4427,36696,22085,5343,5057,58781,0,0,104,Beef,2006,2006,9,2006,27
2006-03-09,109719,2914066,1161802,101083,93473,4075868,23831,182,284,Soybean Meal,2006,2006,10,2006,28
2006-03-09,840126,17812979,2674954,419832,381363,20487933,702439,3035,284,Soybean,2006,2006,10,2006,28
2006-03-09,4583,41279,21431,4385,3929,62710,0,0,114,Beef,2006,2006,10,2006,28
2006-03-09,833261,25209677,9442619,1323931,1029600,34652296,255178,0,284,Corn,2006,2006,10,2006,28
2006-03-16,540187,18353166,2367862,252611,233095,20721028,703584,1145,294,Soybean,2006,2006,11,2006,29
2006-03-16,100896,3014962,1176073,115434,115167,4191035,25011,1180,294,Soybean Meal,2006,2006,11,2006,29
2006-03-16,4654,45933,21666,5280,4889,67599,0,0,124,Beef,2006,2006,11,2006,29
2006-03-16,1204120,26413797,9141363,1091146,902864,35555160,292178,37000,294,Corn,2006,2006,11,2006,29
2006-03-23,690867,19044033,1897703,238460,220708,20941736,778146,74562,304,Soybean,2006,2006,12,2006,30
2006-03-23,5232,51165,23213,7021,6779,74378,0,0,134,Beef,2006,2006,12,2006,30
2006-03-23,895283,27309080,9284967,1150659,1038887,36594047,399074,106896,304,Corn,2006,2006,12,2006,30
2006-03-23,117693,3132655,1237342,186064,178962,4369997,25082,71,304,Soybean Meal,2006,2006,12,2006,30
2006-03-30,121848,3254503,1152608,59403,37114,4407111,56136,31054,314,Soybean Meal,2006,2006,13,2006,31
2006-03-30,466472,19510505,1785507,369985,354276,21296012,792646,14500,314,Soybean,2006,2006,13,2006,31
2006-03-30,1189565,28498645,8754797,773477,659395,37253442,399074,0,314,Corn,2006,2006,13,2006,31
2006-03-30,5360,56525,22431,5151,4578,78956,0,0,144,Beef,2006,2006,13,2006,31
2006-04-06,5606,62131,20688,4464,3863,82819,0,0,154,Beef,2006,2006,14,2006,32
2006-04-06,187610,19698115,1942121,345597,344224,21640236,2553226,1760580,324,Soybean,2006,2006,14,2006,32
2006-04-06,107268,3361771,1130664,87719,85324,4492435,56168,32,324,Soybean Meal,2006,2006,14,2006,32
2006-04-06,882088,29380733,8687414,905233,814705,38068147,506764,107690,324,Corn,2006,2006,14,2006,32
2006-04-13,901502,30282235,8888440,1130689,1102528,39170675,506764,0,334,Corn,2006,2006,15,2006,33
