wasde_number,report_date,report_title,attribute,reliability_projection,commodity,region,market_year,proj_est_flag,annual_quarter_flag,value,unit,release_date,forecast_year,forecast_month,market_date,market_date_sort,market_year_filter,is_latest_two_dates
663,2025-08-01,World Soybean Supply and Use,Exports,,"Oilseed, Soybean",World Less China,2025/26,Proj.,Annual,187.34,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,Reliability of August Projections,Exports,average,"Oilseed, Soybean",World,,,Annual,3.6,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,largest,"Oilseed, Soybean",World,,,Annual,18.2,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,smallest,"Oilseed, Soybean",World,,,Annual,0.0,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,average,"Oilseed, Soybean",United States,,,Annual,3.0,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,largest,"Oilseed, Soybean",United States,,,Annual,9.8,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,smallest,"Oilseed, Soybean",United States,,,Annual,0.0,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,average,"Oilseed, Soybean",Foreign,,,Annual,3.5,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,largest,"Oilseed, Soybean",Foreign,,,Annual,21.3,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,smallest,"Oilseed, Soybean",Foreign,,,Annual,0.0,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,below_final,"Oilseed, Soybean",Foreign,,,Annual,22.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,above_final,"Oilseed, Soybean",Foreign,,,Annual,22.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,confidence_interval,"Oilseed, Soybean",Foreign,,,Annual,31.2,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,root_mean_square_error,"Oilseed, Soybean",Foreign,,,Annual,18.5,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,root_mean_square_error,"Oilseed, Soybean",World,,,Annual,6.9,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,confidence_interval,"Oilseed, Soybean",World,,,Annual,11.6,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,above_final,"Oilseed, Soybean",World,,,Annual,16.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,below_final,"Oilseed, Soybean",World,,,Annual,27.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,confidence_interval,"Oilseed, Soybean",United States,,,Annual,20.0,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,root_mean_square_error,"Oilseed, Soybean",United States,,,Annual,11.9,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,above_final,"Oilseed, Soybean",United States,,,Annual,18.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Exports,below_final,"Oilseed, Soybean",United States,,,Annual,25.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,U.S. Soybeans and Products Supply and Use (Domestic Measure),Exports,,"Oilseed, Soybean",United States,2023/24,,Annual,1700.0,Million Bushels,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,U.S. Soybeans and Products Supply and Use (Domestic Measure),Exports,,"Oilseed, Soybean",United States,2024/25,Est.,Annual,1875.0,Million Bushels,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,U.S. Soybeans and Products Supply and Use (Domestic Measure),Exports,,"Oilseed, Soybean",United States,2025/26,Proj.,Annual,1705.0,Million Bushels,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Argentina,2023/24,,Annual,7.79,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Argentina,2024/25,Est.,Annual,6.8,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Argentina,2025/26,Proj.,Annual,7.2,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Brazil,2023/24,,Annual,0.87,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Brazil,2024/25,Est.,Annual,0.55,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Brazil,2025/26,Proj.,Annual,0.15,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",China,2023/24,,Annual,112.0,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",China,2024/25,Est.,Annual,106.5,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",China,2025/26,Proj.,Annual,112.0,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",European Union,2023/24,,Annual,13.46,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",European Union,2024/25,Est.,Annual,14.6,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",European Union,2025/26,Proj.,Annual,14.2,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Major Exporters,2023/24,,Annual,8.67,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Major Exporters,2024/25,Est.,Annual,7.38,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Major Exporters,2025/26,Proj.,Annual,7.38,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Major Importers,2023/24,,Annual,144.11,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Major Importers,2024/25,Est.,Annual,140.96,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Major Importers,2025/26,Proj.,Annual,147.1,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Mexico,2023/24,,Annual,6.46,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Mexico,2024/25,Est.,Annual,6.4,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Mexico,2025/26,Proj.,Annual,6.7,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Paraguay,2023/24,,Annual,0.01,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Paraguay,2024/25,Est.,Annual,0.02,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Paraguay,2025/26,Proj.,Annual,0.02,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Southeast Asia,2023/24,,Annual,9.09,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Southeast Asia,2024/25,Est.,Annual,10.16,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Southeast Asia,2025/26,Proj.,Annual,10.9,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Total Foreign,2023/24,,Annual,177.53,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Total Foreign,2024/25,Est.,Annual,177.66,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",Total Foreign,2025/26,Proj.,Annual,185.32,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",United States,2023/24,,Annual,0.57,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",United States,2024/25,Est.,Annual,0.68,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",United States,2025/26,Proj.,Annual,0.54,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",World,2023/24,,Annual,178.1,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",World,2024/25,Est.,Annual,178.34,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",World,2025/26,Proj.,Annual,185.86,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",World Less China,2023/24,,Annual,66.1,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",World Less China,2024/25,Est.,Annual,71.84,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Imports,,"Oilseed, Soybean",World Less China,2025/26,Proj.,Annual,73.86,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,U.S. Soybeans and Products Supply and Use (Domestic Measure),Imports,,"Oilseed, Soybean",United States,2023/24,,Annual,21.0,Million Bushels,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,U.S. Soybeans and Products Supply and Use (Domestic Measure),Imports,,"Oilseed, Soybean",United States,2024/25,Est.,Annual,25.0,Million Bushels,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,U.S. Soybeans and Products Supply and Use (Domestic Measure),Imports,,"Oilseed, Soybean",United States,2025/26,Proj.,Annual,20.0,Million Bushels,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Argentina,2023/24,,Annual,48.21,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Argentina,2024/25,Est.,Annual,50.9,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Argentina,2025/26,Proj.,Annual,48.5,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Brazil,2023/24,,Annual,154.5,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Brazil,2024/25,Est.,Annual,169.0,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Brazil,2025/26,Proj.,Annual,175.0,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",China,2023/24,,Annual,20.84,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",China,2024/25,Est.,Annual,20.65,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",China,2025/26,Proj.,Annual,21.0,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",European Union,2023/24,,Annual,2.81,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",European Union,2024/25,Est.,Annual,2.92,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",European Union,2025/26,Proj.,Annual,2.93,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Major Exporters,2023/24,,Annual,217.0,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Major Exporters,2024/25,Est.,Annual,234.3,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Major Exporters,2025/26,Proj.,Annual,237.6,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Major Importers,2023/24,,Annual,24.57,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Major Importers,2024/25,Est.,Annual,24.56,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Major Importers,2025/26,Proj.,Annual,24.86,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Mexico,2023/24,,Annual,0.2,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Mexico,2024/25,Est.,Annual,0.27,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Mexico,2025/26,Proj.,Annual,0.27,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Paraguay,2023/24,,Annual,11.0,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Paraguay,2024/25,Est.,Annual,10.2,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Paraguay,2025/26,Proj.,Annual,11.0,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Southeast Asia,2023/24,,Annual,0.47,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Southeast Asia,2024/25,Est.,Annual,0.45,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Southeast Asia,2025/26,Proj.,Annual,0.42,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Total Foreign,2023/24,,Annual,283.66,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Total Foreign,2024/25,Est.,Annual,305.13,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",Total Foreign,2025/26,Proj.,Annual,309.58,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",United States,2023/24,,Annual,113.27,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",United States,2024/25,Est.,Annual,118.84,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",United States,2025/26,Proj.,Annual,116.82,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",World,2023/24,,Annual,396.93,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",World,2024/25,Est.,Annual,423.97,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",World,2025/26,Proj.,Annual,426.39,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",World Less China,2023/24,,Annual,376.09,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",World Less China,2024/25,Est.,Annual,403.32,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Soybean Supply and Use,Production,,"Oilseed, Soybean",World Less China,2025/26,Proj.,Annual,405.39,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,Reliability of August Projections,Production,average,"Oilseed, Soybean",World,,,Annual,8.1,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Production,largest,"Oilseed, Soybean",World,,,Annual,30.9,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Production,smallest,"Oilseed, Soybean",World,,,Annual,0.3,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Production,average,"Oilseed, Soybean",United States,,,Annual,3.5,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Production,largest,"Oilseed, Soybean",United States,,,Annual,11.1,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Production,smallest,"Oilseed, Soybean",United States,,,Annual,0.0,Million Metric Tons,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of August Projections,Production,average,"Oilseed, Soybean",Foreign,,,Annual,7.2,Million Metric Tons,2025-08-12,2025,8,August,,0,0
