report_date,attribute,value,week_of_year,year,indexby_year,commodity_row_count_cutout,rankby_attribute
2009-06-04,Select,134.92,234,2009,109,5568,4920
2009-06-05,Choice,138.65,235,2009,110,5568,5287
2009-06-05,Select,133.59,235,2009,110,5568,5036
2009-06-08,Choice,139.69,241,2009,111,5568,5207
2009-06-08,Select,132.9,241,2009,111,5568,5098
2009-06-09,Choice,140.69,242,2009,112,5568,5128
2009-06-09,Select,133.34,242,2009,112,5568,5060
2009-06-10,Choice,140.44,243,2009,113,5568,5155
2009-06-10,Select,132.73,243,2009,113,5568,5112
2009-06-11,Choice,139.29,244,2009,114,5568,5238
2009-06-11,Select,132.68,244,2009,114,5568,5120
2009-06-12,Choice,138.79,245,2009,115,5568,5275
2009-06-12,Select,132.51,245,2009,115,5568,5132
2009-06-15,Choice,139.52,251,2009,116,5568,5224
2009-06-15,Select,132.04,251,2009,116,5568,5179
2009-06-16,Choice,140.55,252,2009,117,5568,5145
2009-06-16,Select,133.43,252,2009,117,5568,5050
2009-06-17,Select,133.95,253,2009,118,5568,5006
2009-06-17,Choice,140.43,253,2009,118,5568,5157
2009-06-18,Select,133.08,254,2009,119,5568,5079
2009-06-18,Choice,139.93,254,2009,119,5568,5194
2009-06-19,Choice,139.59,255,2009,120,5568,5219
2009-06-19,Select,132.39,255,2009,120,5568,5145
2009-06-22,Choice,139.85,261,2009,121,5568,5200
2009-06-22,Select,131.94,261,2009,121,5568,5188
2009-06-23,Choice,140.12,262,2009,122,5568,5179
2009-06-23,Select,132.31,262,2009,122,5568,5156
2009-06-24,Choice,139.94,263,2009,123,5568,5192
2009-06-24,Select,133.13,263,2009,123,5568,5075
2009-06-25,Choice,139.69,264,2009,124,5568,5207
2009-06-25,Select,132.59,264,2009,124,5568,5128
2009-06-26,Choice,138.93,265,2009,125,5568,5269
2009-06-26,Select,132.3,265,2009,125,5568,5157
2009-06-29,Choice,139.53,271,2009,126,5568,5223
2009-06-29,Select,133.15,271,2009,126,5568,5074
2009-06-30,Select,133.11,272,2009,127,5568,5077
2009-06-30,Choice,139.37,272,2009,127,5568,5234
2009-07-01,Choice,138.19,273,2009,128,5568,5306
2009-07-01,Select,132.48,273,2009,128,5568,5137
2009-07-02,Select,132.44,274,2009,129,5568,5140
2009-07-02,Choice,137.89,274,2009,129,5568,5320
2009-07-06,Select,132.42,281,2009,130,5568,5142
2009-07-06,Choice,137.71,281,2009,130,5568,5324
2009-07-07,Select,132.53,282,2009,131,5568,5131
2009-07-07,Choice,138.0,282,2009,131,5568,5311
2009-07-08,Select,132.63,283,2009,132,5568,5125
2009-07-08,Choice,138.45,283,2009,132,5568,5298
2009-07-09,Choice,137.52,284,2009,133,5568,5331
2009-07-09,Select,132.29,284,2009,133,5568,5160
2009-07-10,Select,132.35,285,2009,134,5568,5150
2009-07-10,Choice,137.36,285,2009,134,5568,5337
2009-07-13,Select,131.44,291,2009,135,5568,5212
2009-07-13,Choice,137.56,291,2009,135,5568,5329
2009-07-14,Select,131.36,292,2009,136,5568,5219
2009-07-14,Choice,138.14,292,2009,136,5568,5307
2009-07-15,Choice,138.08,293,2009,137,5568,5309
2009-07-15,Select,131.7,293,2009,137,5568,5196
2009-07-16,Choice,136.64,294,2009,138,5568,5361
2009-07-16,Select,130.91,294,2009,138,5568,5257
2009-07-17,Choice,136.54,295,2009,139,5568,5367
2009-07-17,Select,130.71,295,2009,139,5568,5268
2009-07-20,Select,132.73,301,2009,140,5568,5112
2009-07-20,Choice,138.63,301,2009,140,5568,5289
2009-07-21,Select,134.31,302,2009,141,5568,4973
2009-07-21,Choice,140.57,302,2009,141,5568,5142
2009-07-22,Choice,142.14,303,2009,142,5568,5010
2009-07-22,Select,135.53,303,2009,142,5568,4853
2009-07-23,Choice,143.05,304,2009,143,5568,4932
2009-07-23,Select,136.74,304,2009,143,5568,4751
2009-07-24,Choice,142.85,305,2009,144,5568,4946
2009-07-24,Select,136.71,305,2009,144,5568,4754
2009-07-27,Select,137.25,311,2009,145,5568,4693
2009-07-27,Choice,143.08,311,2009,145,5568,4930
2009-07-28,Select,137.13,312,2009,146,5568,4706
2009-07-28,Choice,142.97,312,2009,146,5568,4939
2009-07-29,Select,137.0,313,2009,147,5568,4720
2009-07-29,Choice,142.69,313,2009,147,5568,4963
2009-07-30,Select,136.82,314,2009,148,5568,4741
2009-07-30,Choice,142.26,314,2009,148,5568,5000
2009-07-31,Choice,141.64,315,2009,149,5568,5049
2009-07-31,Select,135.74,315,2009,149,5568,4835
2009-08-03,Select,136.32,321,2009,150,5568,4789
2009-08-03,Choice,142.81,321,2009,150,5568,4949
2009-08-04,Choice,142.64,322,2009,151,5568,4969
2009-08-04,Select,135.7,322,2009,151,5568,4841
2009-08-05,Choice,140.6,323,2009,152,5568,5138
2009-08-05,Select,134.96,323,2009,152,5568,4912
2009-08-06,Choice,140.7,324,2009,153,5568,5126
2009-08-06,Select,134.07,324,2009,153,5568,4994
2009-08-07,Choice,140.7,325,2009,154,5568,5126
2009-08-07,Select,134.06,325,2009,154,5568,4995
2009-08-10,Select,133.98,331,2009,155,5568,5002
2009-08-10,Choice,140.85,331,2009,155,5568,5110
2009-08-11,Choice,141.62,332,2009,156,5568,5054
2009-08-11,Select,134.03,332,2009,156,5568,4997
2009-08-12,Choice,141.19,333,2009,157,5568,5095
2009-08-12,Select,134.34,333,2009,157,5568,4970
2009-08-13,Choice,141.13,334,2009,158,5568,5098
2009-08-13,Select,135.13,334,2009,158,5568,4897
2009-08-14,Choice,141.29,335,2009,159,5568,5083
2009-08-14,Select,134.7,335,2009,159,5568,4936
2009-08-17,Select,135.14,341,2009,160,5568,4896
2009-08-17,Choice,142.38,341,2009,160,5568,4987
2009-08-18,Choice,142.44,342,2009,161,5568,4982
2009-08-18,Select,135.37,342,2009,161,5568,4871
2009-08-19,Choice,141.65,343,2009,162,5568,5048
2009-08-19,Select,134.69,343,2009,162,5568,4938
2009-08-20,Select,134.81,344,2009,163,5568,4927
2009-08-20,Choice,141.87,344,2009,163,5568,5032
2009-08-21,Choice,142.4,345,2009,164,5568,4985
2009-08-21,Select,135.25,345,2009,164,5568,4883
2009-08-24,Choice,143.03,351,2009,165,5568,4935
2009-08-24,Select,135.86,351,2009,165,5568,4823
2009-08-25,Choice,143.73,352,2009,166,5568,4872
2009-08-25,Select,136.99,352,2009,166,5568,4724
2009-08-26,Choice,144.35,353,2009,167,5568,4822
2009-08-26,Select,137.02,353,2009,167,5568,4717
2009-08-27,Choice,143.71,354,2009,168,5568,4874
2009-08-27,Select,136.34,354,2009,168,5568,4785
2009-08-28,Choice,143.55,355,2009,169,5568,4882
2009-08-28,Select,135.88,355,2009,169,5568,4822
2009-08-31,Choice,144.04,361,2009,170,5568,4848
2009-08-31,Select,136.01,361,2009,170,5568,4812
2009-09-01,Choice,143.25,362,2009,171,5568,4912
2009-09-01,Select,135.61,362,2009,171,5568,4850
2009-09-02,Choice,142.77,363,2009,172,5568,4956
2009-09-02,Select,135.35,363,2009,172,5568,4873
2009-09-03,Choice,142.49,364,2009,173,5568,4978
2009-09-03,Select,134.94,364,2009,173,5568,4914
2009-09-04,Select,134.09,365,2009,174,5568,4989
2009-09-04,Choice,141.61,365,2009,174,5568,5055
2009-09-08,Select,134.58,372,2009,175,5568,4949
2009-09-08,Choice,142.5,372,2009,175,5568,4976
2009-09-09,Select,134.47,373,2009,176,5568,4961
2009-09-09,Choice,142.69,373,2009,176,5568,4963
2009-09-10,Select,133.96,374,2009,177,5568,5003
2009-09-10,Choice,141.95,374,2009,177,5568,5023
2009-09-11,Select,133.54,375,2009,178,5568,5042
2009-09-11,Choice,141.32,375,2009,178,5568,5080
2009-09-14,Select,134.29,381,2009,179,5568,4976
2009-09-14,Choice,142.16,381,2009,179,5568,5006
2009-09-15,Choice,142.79,382,2009,180,5568,4952
2009-09-15,Select,134.93,382,2009,180,5568,4918
2009-09-16,Choice,142.34,383,2009,181,5568,4992
2009-09-16,Select,134.41,383,2009,181,5568,4965
2009-09-17,Choice,141.69,384,2009,182,5568,5045
2009-09-17,Select,134.16,384,2009,182,5568,4982
2009-09-18,Select,133.64,385,2009,183,5568,5031
2009-09-18,Choice,141.21,385,2009,183,5568,5090
2009-09-21,Select,133.96,391,2009,184,5568,5003
2009-09-21,Choice,141.43,391,2009,184,5568,5071
2009-09-22,Choice,141.18,392,2009,185,5568,5096
2009-09-22,Select,134.38,392,2009,185,5568,4967
2009-09-23,Choice,140.89,393,2009,186,5568,5108
2009-09-23,Select,134.4,393,2009,186,5568,4966
2009-09-24,Choice,140.34,394,2009,187,5568,5163
2009-09-24,Select,133.58,394,2009,187,5568,5037
2009-09-25,Choice,138.55,395,2009,188,5568,5295
2009-09-25,Select,132.5,395,2009,188,5568,5134
2009-09-28,Choice,138.73,401,2009,189,5568,5284
2009-09-28,Select,132.9,401,2009,189,5568,5098
2009-09-29,Select,133.2,402,2009,190,5568,5072
2009-09-29,Choice,138.93,402,2009,190,5568,5269
2009-09-30,Select,132.32,403,2009,191,5568,5153
2009-09-30,Choice,137.68,403,2009,191,5568,5326
2009-10-01,Select,131.08,404,2009,192,5568,5246
2009-10-01,Choice,136.25,404,2009,192,5568,5381
2009-10-02,Select,130.04,405,2009,193,5568,5307
2009-10-02,Choice,134.66,405,2009,193,5568,5454
2009-10-05,Select,129.28,411,2009,194,5568,5351
2009-10-05,Choice,134.64,411,2009,194,5568,5456
2009-10-06,Choice,135.29,412,2009,195,5568,5429
2009-10-06,Select,129.33,412,2009,195,5568,5347
2009-10-07,Select,129.4,413,2009,196,5568,5339
2009-10-07,Choice,134.59,413,2009,196,5568,5458
2009-10-08,Select,129.2,414,2009,197,5568,5357
2009-10-08,Choice,133.79,414,2009,197,5568,5485
2009-10-09,Select,129.47,415,2009,198,5568,5336
2009-10-09,Choice,133.98,415,2009,198,5568,5477
2009-10-12,Choice,134.02,421,2009,199,5568,5475
2009-10-12,Select,129.49,421,2009,199,5568,5334
2009-10-13,Choice,135.57,422,2009,200,5568,5411
2009-10-13,Select,130.22,422,2009,200,5568,5293
2009-10-14,Choice,135.6,423,2009,201,5568,5409
2009-10-14,Select,131.25,423,2009,201,5568,5229
2009-10-15,Choice,135.37,424,2009,202,5568,5426
2009-10-15,Select,131.96,424,2009,202,5568,5187
2009-10-16,Choice,135.87,425,2009,203,5568,5395
2009-10-16,Select,132.13,425,2009,203,5568,5170
2009-10-19,Choice,136.77,431,2009,204,5568,5356
2009-10-19,Select,132.25,431,2009,204,5568,5161
2009-10-20,Choice,137.96,432,2009,205,5568,5313
2009-10-20,Select,132.99,432,2009,205,5568,5085
2009-10-21,Choice,136.88,433,2009,206,5568,5348
2009-10-21,Select,133.24,433,2009,206,5568,5070
2009-10-22,Choice,137.75,434,2009,207,5568,5322
2009-10-22,Select,133.34,434,2009,207,5568,5060
2009-10-23,Select,133.91,435,2009,208,5568,5007
2009-10-23,Choice,139.02,435,2009,208,5568,5261
2009-10-26,Choice,140.32,441,2009,209,5568,5165
2009-10-26,Select,134.91,441,2009,209,5568,4922
2009-10-27,Choice,141.66,442,2009,210,5568,5046
2009-10-27,Select,136.27,442,2009,210,5568,4795
2009-10-28,Choice,141.79,443,2009,211,5568,5039
2009-10-28,Select,136.41,443,2009,211,5568,4782
2009-10-29,Choice,141.16,444,2009,212,5568,5097
2009-10-29,Select,136.0,444,2009,212,5568,4814
2009-10-30,Choice,140.83,445,2009,213,5568,5112
2009-10-30,Select,135.38,445,2009,213,5568,4870
2009-11-02,Select,135.83,451,2009,214,5568,4828
2009-11-02,Choice,141.63,451,2009,214,5568,5051
2009-11-03,Select,136.46,452,2009,215,5568,4769
2009-11-03,Choice,141.85,452,2009,215,5568,5034
2009-11-04,Choice,141.85,453,2009,216,5568,5034
2009-11-04,Select,135.8,453,2009,216,5568,4830
2009-11-05,Choice,141.33,454,2009,217,5568,5079
2009-11-05,Select,135.76,454,2009,217,5568,4833
2009-11-06,Select,135.44,455,2009,218,5568,4863
2009-11-06,Choice,140.78,455,2009,218,5568,5117
2009-11-09,Select,135.34,461,2009,219,5568,4874
2009-11-09,Choice,140.93,461,2009,219,5568,5107
2009-11-10,Select,134.8,462,2009,220,5568,4928
2009-11-10,Choice,140.21,462,2009,220,5568,5173
2009-11-11,Select,133.73,463,2009,221,5568,5020
2009-11-11,Choice,139.82,463,2009,221,5568,5202
2009-11-12,Select,133.37,464,2009,222,5568,5057
2009-11-12,Choice,139.31,464,2009,222,5568,5237
2009-11-13,Select,132.19,465,2009,223,5568,5165
2009-11-13,Choice,139.42,465,2009,223,5568,5229
2009-11-16,Select,132.37,471,2009,224,5568,5148
2009-11-16,Choice,140.4,471,2009,224,5568,5159
2009-11-17,Select,132.79,472,2009,225,5568,5108
2009-11-17,Choice,140.55,472,2009,225,5568,5145
2009-11-18,Choice,140.75,473,2009,226,5568,5119
2009-11-18,Select,132.12,473,2009,226,5568,5172
2009-11-19,Choice,139.61,474,2009,227,5568,5217
2009-11-19,Select,132.07,474,2009,227,5568,5177
2009-11-20,Select,131.97,475,2009,228,5568,5186
2009-11-20,Choice,139.18,475,2009,228,5568,5247
2009-11-23,Choice,139.48,481,2009,229,5568,5225
2009-11-23,Select,132.19,481,2009,229,5568,5165
2009-11-24,Select,132.69,482,2009,230,5568,5118
2009-11-24,Choice,140.69,482,2009,230,5568,5128
2009-11-25,Choice,141.8,483,2009,231,5568,5038
2009-11-25,Select,133.6,483,2009,231,5568,5034
2009-11-27,Choice,141.43,485,2009,232,5568,5071
2009-11-27,Select,133.78,485,2009,232,5568,5017
2009-11-30,Choice,141.63,491,2009,233,5568,5051
2009-11-30,Select,133.36,491,2009,233,5568,5058
2009-12-01,Choice,141.57,492,2009,234,5568,5056
2009-12-01,Select,134.0,492,2009,234,5568,5000
2009-12-02,Choice,139.59,493,2009,235,5568,5219
2009-12-02,Select,133.38,493,2009,235,5568,5056
2009-12-03,Choice,137.45,494,2009,236,5568,5334
2009-12-03,Select,132.09,494,2009,236,5568,5175
2009-12-04,Select,130.92,495,2009,237,5568,5256
2009-12-04,Choice,137.17,495,2009,237,5568,5341
2009-12-07,Select,130.17,501,2009,238,5568,5295
2009-12-07,Choice,137.12,501,2009,238,5568,5343
2009-12-08,Select,128.78,502,2009,239,5568,5373
2009-12-08,Choice,136.59,502,2009,239,5568,5363
2009-12-09,Choice,135.37,503,2009,240,5568,5426
2009-12-09,Select,128.6,503,2009,240,5568,5383
2009-12-10,Select,128.95,504,2009,241,5568,5364
2009-12-10,Choice,134.79,504,2009,241,5568,5449
2009-12-11,Select,129.7,505,2009,242,5568,5326
2009-12-11,Choice,136.55,505,2009,242,5568,5365
2009-12-14,Select,130.72,511,2009,243,5568,5267
2009-12-14,Choice,138.53,511,2009,243,5568,5296
2009-12-15,Select,131.31,512,2009,244,5568,5222
2009-12-15,Choice,138.31,512,2009,244,5568,5304
2009-12-16,Choice,138.94,513,2009,245,5568,5268
2009-12-16,Select,130.8,513,2009,245,5568,5260
2009-12-17,Choice,138.77,514,2009,246,5568,5278
2009-12-17,Select,130.69,514,2009,246,5568,5270
2009-12-18,Select,130.6,515,2009,247,5568,5277
2009-12-18,Choice,138.59,515,2009,247,5568,5292
2009-12-21,Choice,138.45,521,2009,248,5568,5298
2009-12-21,Select,131.05,521,2009,248,5568,5251
2009-12-22,Select,131.23,522,2009,249,5568,5233
2009-12-22,Choice,138.59,522,2009,249,5568,5292
2009-12-23,Choice,138.63,523,2009,250,5568,5289
2009-12-23,Select,131.06,523,2009,250,5568,5249
2009-12-24,Choice,138.35,524,2009,251,5568,5303
2009-12-24,Select,131.07,524,2009,251,5568,5248
2009-12-28,Select,132.48,531,2009,252,5568,5137
2009-12-28,Choice,139.04,531,2009,252,5568,5257
2009-12-29,Select,133.8,532,2009,253,5568,5015
2009-12-29,Choice,139.42,532,2009,253,5568,5229
2009-12-30,Select,133.32,533,2009,254,5568,5063
2009-12-30,Choice,139.04,533,2009,254,5568,5257
2009-12-31,Choice,138.75,534,2009,255,5568,5283
2009-12-31,Select,133.03,534,2009,255,5568,5083
2010-01-04,Select,134.55,21,2010,1,5568,4954
2010-01-04,Choice,139.47,21,2010,1,5568,5226
2010-01-05,Select,134.14,22,2010,2,5568,4984
2010-01-05,Choice,139.34,22,2010,2,5568,5236
2010-01-06,Choice,139.45,23,2010,3,5568,5227
2010-01-06,Select,134.08,23,2010,3,5568,4992
2010-01-07,Choice,140.74,24,2010,4,5568,5121
2010-01-07,Select,135.24,24,2010,4,5568,4886
2010-01-08,Choice,142.14,25,2010,5,5568,5010
2010-01-08,Select,136.81,25,2010,5,5568,4743
2010-01-11,Choice,143.85,31,2010,6,5568,4863
2010-01-11,Select,138.77,31,2010,6,5568,4591
2010-01-12,Select,139.35,32,2010,7,5568,4544
2010-01-12,Choice,144.95,32,2010,7,5568,4769
2010-01-13,Choice,145.43,33,2010,8,5568,4734
2010-01-13,Select,139.86,33,2010,8,5568,4514
2010-01-14,Select,139.92,34,2010,9,5568,4510
2010-01-14,Choice,145.19,34,2010,9,5568,4753
2010-01-15,Select,140.33,35,2010,10,5568,4490
2010-01-15,Choice,145.11,35,2010,10,5568,4758
2010-01-18,Select,140.87,41,2010,11,5568,4449
2010-01-18,Choice,145.71,41,2010,11,5568,4715
2010-01-19,Select,141.45,42,2010,12,5568,4418
2010-01-19,Choice,146.55,42,2010,12,5568,4662
2010-01-20,Choice,145.38,43,2010,13,5568,4742
2010-01-20,Select,140.97,43,2010,13,5568,4443
2010-01-21,Select,139.8,44,2010,14,5568,4519
2010-01-21,Choice,143.88,44,2010,14,5568,4862
2010-01-22,Select,139.23,45,2010,15,5568,4557
2010-01-22,Choice,143.21,45,2010,15,5568,4916
2010-01-25,Choice,143.4,51,2010,16,5568,4895
2010-01-25,Select,139.64,51,2010,16,5568,4527
2010-01-26,Select,138.84,52,2010,17,5568,4585
2010-01-26,Choice,142.34,52,2010,17,5568,4992
2010-01-27,Select,136.95,53,2010,18,5568,4726
2010-01-27,Choice,140.47,53,2010,18,5568,5153
2010-01-28,Select,136.69,54,2010,19,5568,4755
2010-01-28,Choice,140.05,54,2010,19,5568,5185
2010-01-29,Select,137.76,55,2010,20,5568,4657
2010-01-29,Choice,140.73,55,2010,20,5568,5122
2010-02-01,Select,138.01,61,2010,21,5568,4643
2010-02-01,Choice,140.4,61,2010,21,5568,5159
2010-02-02,Select,137.55,62,2010,22,5568,4674
2010-02-02,Choice,139.93,62,2010,22,5568,5194
2010-02-03,Select,137.15,63,2010,23,5568,4701
2010-02-03,Choice,139.78,63,2010,23,5568,5204
2010-02-04,Choice,138.71,64,2010,24,5568,5285
2010-02-04,Select,136.1,64,2010,24,5568,4808
2010-02-05,Choice,137.9,65,2010,25,5568,5319
2010-02-05,Select,135.46,65,2010,25,5568,4862
2010-02-08,Select,136.44,71,2010,26,5568,4775
2010-02-08,Choice,138.65,71,2010,26,5568,5287
2010-02-09,Select,136.8,72,2010,27,5568,4744
2010-02-09,Choice,139.19,72,2010,27,5568,5246
2010-02-10,Select,137.37,73,2010,28,5568,4685
2010-02-10,Choice,138.77,73,2010,28,5568,5278
2010-02-11,Choice,139.17,74,2010,29,5568,5248
2010-02-11,Select,137.99,74,2010,29,5568,4644
2010-02-12,Select,138.63,75,2010,30,5568,4601
2010-02-12,Choice,140.8,75,2010,30,5568,5116
2010-02-15,Choice,142.83,81,2010,31,5568,4947
2010-02-15,Select,140.65,81,2010,31,5568,4463
2010-02-16,Choice,143.98,82,2010,32,5568,4855
2010-02-16,Select,141.97,82,2010,32,5568,4398
2010-02-17,Choice,144.46,83,2010,33,5568,4810
2010-02-17,Select,142.81,83,2010,33,5568,4359
2010-02-18,Choice,144.91,84,2010,34,5568,4774
2010-02-18,Select,143.77,84,2010,34,5568,4322
2010-02-19,Select,144.83,85,2010,35,5568,4272
2010-02-19,Choice,146.71,85,2010,35,5568,4656
2010-02-22,Select,146.28,91,2010,36,5568,4209
2010-02-22,Choice,148.03,91,2010,36,5568,4576
2010-02-23,Select,148.99,92,2010,37,5568,4097
2010-02-23,Choice,149.78,92,2010,37,5568,4478
2010-02-24,Choice,149.92,93,2010,38,5568,4470
2010-02-24,Select,149.62,93,2010,38,5568,4074
2010-02-25,Choice,150.39,94,2010,39,5568,4448
2010-02-25,Select,149.75,94,2010,39,5568,4073
2010-02-26,Select,149.56,95,2010,40,5568,4079
2010-02-26,Choice,149.96,95,2010,40,5568,4468
2010-03-01,Choice,150.34,101,2010,41,5568,4451
2010-03-01,Select,149.5,101,2010,41,5568,4081
2010-03-02,Select,149.5,102,2010,42,5568,4081
2010-03-02,Choice,151.25,102,2010,42,5568,4410
2010-03-03,Select,148.97,103,2010,43,5568,4099
2010-03-03,Choice,150.42,103,2010,43,5568,4447
2010-03-04,Select,148.61,104,2010,44,5568,4105
2010-03-04,Choice,150.09,104,2010,44,5568,4462
2010-03-05,Select,148.11,105,2010,45,5568,4121
2010-03-05,Choice,149.59,105,2010,45,5568,4486
2010-03-08,Select,148.11,111,2010,46,5568,4121
2010-03-08,Choice,149.29,111,2010,46,5568,4506
2010-03-09,Select,149.02,112,2010,47,5568,4096
2010-03-09,Choice,149.5,112,2010,47,5568,4493
2010-03-10,Select,149.2,113,2010,48,5568,4090
2010-03-10,Choice,149.49,113,2010,48,5568,4494
2010-03-11,Select,148.37,114,2010,49,5568,4114
2010-03-11,Choice,149.07,114,2010,49,5568,4515
2010-03-12,Select,148.5,115,2010,50,5568,4110
2010-03-12,Choice,149.64,115,2010,50,5568,4483
2010-03-15,Select,148.94,121,2010,51,5568,4101
2010-03-15,Choice,150.83,121,2010,51,5568,4426
2010-03-16,Choice,152.52,122,2010,52,5568,4350
2010-03-16,Select,150.71,122,2010,52,5568,4053
2010-03-17,Choice,153.6,123,2010,53,5568,4305
2010-03-17,Select,152.39,123,2010,53,5568,3986
2010-03-18,Select,152.98,124,2010,54,5568,3959
2010-03-18,Choice,154.87,124,2010,54,5568,4225
2010-03-19,Choice,156.64,125,2010,55,5568,4128
2010-03-19,Select,155.0,125,2010,55,5568,3902
2010-03-22,Choice,159.2,131,2010,56,5568,4026
2010-03-22,Select,157.86,131,2010,56,5568,3860
2010-03-23,Choice,161.41,132,2010,57,5568,3955
2010-03-23,Select,159.74,132,2010,57,5568,3849
2010-03-24,Select,160.34,133,2010,58,5568,3844
2010-03-24,Choice,162.57,133,2010,58,5568,3925
2010-03-25,Select,160.76,134,2010,59,5568,3836
2010-03-25,Choice,162.78,134,2010,59,5568,3920
2010-03-26,Choice,162.69,135,2010,60,5568,3921
2010-03-26,Select,160.33,135,2010,60,5568,3845
2010-03-29,Select,160.51,141,2010,61,5568,3842
2010-03-29,Choice,163.69,141,2010,61,5568,3893
2010-03-30,Choice,163.48,142,2010,62,5568,3902
2010-03-30,Select,161.11,142,2010,62,5568,3832
2010-03-31,Choice,163.75,143,2010,63,5568,3889
2010-03-31,Select,160.63,143,2010,63,5568,3839
2010-04-01,Choice,163.41,144,2010,64,5568,3906
2010-04-01,Select,160.77,144,2010,64,5568,3835
2010-04-02,Select,161.27,145,2010,65,5568,3831
2010-04-02,Choice,163.01,145,2010,65,5568,3913
2010-04-05,Choice,164.23,151,2010,66,5568,3877
2010-04-05,Select,161.42,151,2010,66,5568,3828
2010-04-06,Select,162.65,152,2010,67,5568,3823
2010-04-06,Choice,164.94,152,2010,67,5568,3858
2010-04-07,Select,163.2,153,2010,68,5568,3820
2010-04-07,Choice,164.62,153,2010,68,5568,3865
2010-04-08,Select,163.14,154,2010,69,5568,3821
2010-04-08,Choice,164.95,154,2010,69,5568,3857
2010-04-09,Choice,165.27,155,2010,70,5568,3854
2010-04-09,Select,162.27,155,2010,70,5568,3824
2010-04-12,Select,163.31,161,2010,71,5568,3819
2010-04-12,Choice,166.31,161,2010,71,5568,3844
2010-04-13,Select,164.5,162,2010,72,5568,3811
2010-04-13,Choice,166.92,162,2010,72,5568,3835
2010-04-14,Choice,166.74,163,2010,73,5568,3840
2010-04-14,Select,164.85,163,2010,73,5568,3806
2010-04-15,Choice,166.96,164,2010,74,5568,3834
2010-04-15,Select,164.63,164,2010,74,5568,3809
2010-04-16,Select,164.22,165,2010,75,5568,3815
2010-04-16,Choice,166.9,165,2010,75,5568,3836
2010-04-19,Select,164.71,171,2010,76,5568,3808
